text	created_at	public_metrics	Google_Translation	@	village	region	district
"'We came here to survive. We used to be a happy, dignified family. We had enough money to not only support our own family but also other families. It saddens me that now, I’m begging from other people.’

#Somalia #DroughtInSomalia 

https://t.co/QdLANm63Fz"	2022-03-29T16:51:33.000Z			[]	[]	[]	[]
"If you want to see what a drought bordering on famine looks like, a thread of photos below. 

#Somalia #DroughtInSomalia https://t.co/dtjZpgRiVS"	2022-03-29T16:39:11.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens https://t.co/SCnXevPkOL	2022-03-29T16:39:07.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens #UnitedNations https://t.co/UU90TmiA6q	2022-03-29T16:33:31.000Z			[]	[]	[]	[]
The @WHO director-general @DrTedros says the dire situation in #Somalia is beyond heartbreaking. He asked for an urgent support from the international community to provide humanitarian aid to the millions of people in Somalia who are experiencing critical drought. https://t.co/QNNUC5OzFB	2022-03-29T16:28:13.000Z			['@WHO', '@DrTedros']	[]	[]	[]
"Somalia. The worst drought in 40 years, economic impact of the pandemic, &amp; a locust invasion have lead to famine. Now, the Ukraine war is affecting grain shipments aimed at helping. 

https://t.co/PTYOjgFMEU"	2022-03-29T16:22:44.000Z			[]	[]	[]	[]
"More than 25 million people in #Ethiopia, #Somalia, and #Kenya may face extreme hunger in the next three months as a result of severe drought: aid agencies.

@DrTedros says the dire situation in #Somalia is beyond heartbreaking. https://t.co/1S5EQBCP1b"	2022-03-29T16:15:41.000Z			['@DrTedros']	[]	[]	[]
Somalia drought forced more than 450 000 people from their homes this year https://t.co/BxfOGmU6vj	2022-03-29T15:52:18.000Z			[]	[]	[]	[]
Somalia: Drought Situation Report No.5 (As of 20 March 2022) https://t.co/u6nzAF9gOl via @reliefweb	2022-03-29T15:42:07.000Z			['@reliefweb']	[]	[]	[]
"""Terrifyingly, many indicators point to a worse situation today than at the same point in 2011."" 🆘️ #drought #Somalia #famine https://t.co/6yYpQVylhw"	2022-03-29T15:39:12.000Z			[]	[]	[]	[]
Somalia Drought Update &amp; April 2022 Rainfall Outlook – Issued on 29 March 2022 https://t.co/kjlK0yAc88 via @reliefweb	2022-03-29T15:35:35.000Z			['@reliefweb']	[]	[]	[]
Severe drought risks famine in Somalia, UN warns - https://t.co/3pkifchnFz	2022-03-29T15:20:59.000Z			[]	[]	[]	[]
"The situation in #Somalia is dire.

@guardian shines a light on the ongoing drought crisis through this photo essay. https://t.co/c5QQjMnmaq"	2022-03-29T15:09:01.000Z			['@guardian']	[]	[]	[]
"""De toutes les sécheresses que j'ai connues en 70 ans, je n'ai rien vu d'aussi grave que celle-ci"".

Yarow est l'un des centaines de milliers de Somaliens déplacés par la récente sécheresse qui continue de s'aggraver.

Leurs histoires : https://t.co/gEYpGTVRrq"	2022-03-29T15:02:00.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures | Global development https://t.co/5ol0FKDCi1	2022-03-29T14:35:53.000Z			[]	[]	[]	[]
Photos: Drought in Somalia worsened by funding gap, Ukraine war | Gallery News | Al Jazeera https://t.co/pavvx0nGfc via @AJEnglish	2022-03-29T14:34:58.000Z			['@AJEnglish']	[]	[]	[]
I call on all those who are able to contribute - including the #Somali diaspora, the business community, traditional and non-traditional donors - everyone, to act and to act now to help support the #drought response in #Somalia. https://t.co/gtnbSzBIaa	2022-03-29T14:34:21.000Z			[]	[]	[]	[]
While we throw food away and complain about gas prices: 'There is not enough food. The situation is dire': Somalia's drought crisis – in pictures https://t.co/PG5rruiXqz	2022-03-29T14:33:40.000Z			[]	[]	[]	[]
"Somalia is facing a critical water crisis due to the extensive drought in the region. 

They have lost their homes due to water scarcity and food insecurity. 

This Ramadan, join the Amoud Foundation to support the needy. 

#HelpThemHeal  at https://t.co/yjhSIfQTMb. https://t.co/1KDOTGldxJ"	2022-03-29T14:31:34.000Z			[]	[]	[]	[]
"Drought Threatens Somalia Due To Drought • News
https://t.co/JXDmweZeAa https://t.co/V8SRgkDYqi"	2022-03-29T14:27:58.000Z			[]	[]	[]	[]
"Situation in #Somalia now looking v alarming, worsening #drought -&gt; loss of livelihoods &amp; mass displacement. Coupled w large measles outbreak &amp; low vaccine coverage + donor focus on #Ukraine️; building blocks for possible famine are falling into place.
https://t.co/NMDroQWHej"	2022-03-29T14:25:22.000Z			[]	[]	[]	[]
"iyoba4u: RT @RESCUE_UK: East Africa is experiencing the worst drought in 40 years.

25 million people are on brink of extreme hunger in #Ethiopia, #Somalia and #Kenya.

The IRC is scaling up our response and calling for donors to protect lives, livelihoo… https://t.co/EMt2gLYzHH"	2022-03-29T14:25:18.000Z			['@RESCUE_UK:']	[]	[]	[]
"East Africa is experiencing the worst drought in 40 years.

25 million people are on brink of extreme hunger in #Ethiopia, #Somalia and #Kenya.

The IRC is scaling up our response and calling for donors to protect lives, livelihoods and prevent famine.
https://t.co/wAfpMPMgyO"	2022-03-29T14:21:11.000Z			[]	[]	[]	[]
"Drought Threatens Somalia Due To Drought 
The United Nations-linked #International Organization for Migration (IOM) https://t.co/JXDmweZeAa"	2022-03-29T14:17:47.000Z			[]	[]	[]	[]
"The present drought in #Somalia has wiped out crop harvests and livestock, depriving many pastoral communities of their means of survival.

While more than a million people have been reached, more urgent action is required.

➡️ https://t.co/idYQqxMo2U https://t.co/mCcvMH86Oo"	2022-03-29T13:55:02.000Z			[]	[]	[]	[]
#Somalia 🇸🇴 is affected by an ongoing drought, making it difficult to access to safe drinking water. As a result, water-borne diseases are increasing. Thanks to @eu_echo and @CaafimaadP’ support, our staff are able to treat patients like Zeinab. https://t.co/e8bZjsMeNB	2022-03-29T13:48:01.000Z			['@eu_echo', '@CaafimaadP’']	[]	[]	[]
"‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures
@joostbastmeijer
 https://t.co/otORIk8Dzn"	2022-03-29T13:47:24.000Z			['@joostbastmeijer\n']	[]	[]	[]
Had a fruitful meeting with Louise Power- @Concern #Somalia/Somaliland Desk officer. Issues discussed included; response to the current #drought, CWW and GREDO strategic partnership, current funding challenges, impact of climate change, COVID-19 and #Localization.	2022-03-29T13:26:01.000Z			['@Concern']	[]	[]	[]
"FEATURED: ""The drought [in #Somalia] is posing severe consequences for communities [...] heightening the risk of outbreaks of diseases such as diarrhea, cholera &amp; gender-based violence, Save the Children observed."" @stc_india

https://t.co/bclSUXUzPO"	2022-03-29T13:10:05.000Z			['@stc_india\n\nhttps://t.co/bclSUXUzPO']	[]	[]	[]
"Somalia – Extreme drought, risk of famine, ECHO update
Famine Early Warning System Network and Food Security Analysis System assess that Somalia faces a risk of Famine (IPC Phase 5) in 2022. Prevailing La Niña conditions, which typically bring below-avera…https://t.co/nfPRjgfrxQ"	2022-03-29T12:45:04.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/LBRP9exRPo	2022-03-29T12:37:16.000Z			[]	[]	[]	[]
"Growing risk of Somalia famine, as drought impact worsens https://t.co/DB6klwgOZl 
#Somalia #SomaliaFamine"	2022-03-29T12:24:21.000Z			[]	[]	[]	[]
"Growing risk of Somalia famine, as drought impact worsens | Indiablooms - First Portal on Digital News Management https://t.co/23dywsKLG3 
#Somalia #SomaliaFamine"	2022-03-29T12:23:34.000Z			[]	[]	[]	[]
"Gains made for girls' and women's rights in #Somalia are at risk of erosion as the drought worsens⚠️

Read more about the effects of the #Somaliadrought below👇 https://t.co/jyz7nBGiRy"	2022-03-29T12:09:11.000Z			[]	[]	[]	[]
"Over 300,000 people have left their home of Somalia this year in search of food and water. 

Displaced by ongoing violence in the country, and carrying sick and starving children, the humanitarian crisis is dire.
https://t.co/8mQnkstg0m"	2022-03-29T12:03:00.000Z			[]	[]	[]	[]
"Persistent drought conditions and conflict continues to cause suffering to families in #Somalia.

Listen in 👇🏿 https://t.co/wjgF3ZY7UP"	2022-03-29T12:00:18.000Z			[]	[]	[]	[]
SOMALIA: Stockholm releases $2m for drought resilient agriculture https://t.co/cseu98d6RJ	2022-03-29T11:59:41.000Z			[]	[]	[]	[]
Somalia drought forced more than 450 000 people from their homes this year https://t.co/uprrWwxVfo	2022-03-29T11:18:25.000Z			[]	[]	[]	[]
"A glimpse of the #Drought effect, Immediate and joint coordinated #Response is needed. 

Herders lose their livestock in the central part of Somalia https://t.co/ZcitDlaTsf via @YouTube"	2022-03-29T10:58:38.000Z			['@YouTube']	[]	[]	[]
"With EU support, partners in Somalia work with Imams in Father-to-father support groups

The Imams become change agents, supporting mothers to do recommended practices during pregnancy, lactation and early childhood

Partners are responding to worst drought in Somalia in decades https://t.co/Bnz6lR9Joh"	2022-03-29T10:40:52.000Z			[]	[]	[]	[]
"“Of all the droughts I have experienced in my 70 years, I have not seen anything as severe as this,”

Yarow is one of hundreds of thousands of Somalis displaced by the country’s most recent and worsening drought.

👉🏻 https://t.co/Mawp9kHhEL https://t.co/2Pu9AzeXV1"	2022-03-29T10:31:29.000Z			[]	[]	[]	[]
"Catholic Relief Services (CRS) is hiring Project Manager – Drought Emergency - #Mogadishu, #Somalia

APPLY NOW----&gt;&gt;&gt;&gt;&gt; https://t.co/yi4tp7vGoq

#Somalijobs"	2022-03-29T10:30:31.000Z			[]	['Mogadishu']	['Banadir']	['Banadir']
Somalia drought forced more than 450 000 people from their homes this year https://t.co/cR3Iqu9D00	2022-03-29T10:29:14.000Z			[]	[]	[]	[]
"#SOCIETY
As impact of drought worsens, famine risks displacing many in Somalia

#zamantimes
https://t.co/5hyn2iTtCj"	2022-03-29T10:16:17.000Z			[]	[]	[]	[]
"The UN migration agency on Monday warned that Somalia is facing the risk of famine due to severe drought.

https://t.co/5Rtnhgor0t"	2022-03-29T10:13:56.000Z			[]	[]	[]	[]
"#Somalia's #Southwest state President @Laftagareen has today received UN independent expert for human rights to #Somalia Isha Dyfan.
They discussed drought situation, lack of water, human rights and freedom of speech.
#Somalia https://t.co/fraPBXwpwC"	2022-03-29T09:58:29.000Z			['@Laftagareen']	[]	[]	[]
The second half of the first #potsdam22 session is focusing on local strategies in conflict areas – and one of the many crises that have not been under the public spotlight is the awful #drought hitting #Somalia this year @PerrineBRCiS https://t.co/oWV71PODel	2022-03-29T09:45:36.000Z			['@PerrineBRCiS']	[]	[]	[]
"More than 450,000 people in Somalia have been forced to abandon their homes in search of food and water in the first 10 weeks of this year: Report

https://t.co/fOV1RV9W84"	2022-03-29T09:30:00.000Z			[]	[]	[]	[]
"Continuing with the life saving assistance as #Somalia  faces the risk of famine due to severe #drought.

Thanks to our donors for enabling SHF to reach the vulnerable communities.

#droughtinsomalia #actnow4somalia

@CBPFs @OCHASom https://t.co/NKSO8e9Gps"	2022-03-29T09:25:44.000Z			['@CBPFs', '@OCHASom']	[]	[]	[]
https://t.co/An0uarNplZ	2022-03-29T09:11:57.000Z			[]	[]	[]	[]
"The Director General of #Southwest State Presidency Abdifatah Mahat Abdirahman today chaired the meeting of the Directors of DGKGS which was geared towards emergency relief responses to people hit by the drought in a view to preempting conflict among the displaced.
#Somalia https://t.co/eC6UUlgkNo"	2022-03-29T09:03:40.000Z			[]	[]	[]	[]
... and sadly, @AcmadNiamey's #SeasonalPrecipitationForecast until May 2022 does not provide much hope for a relief of #drought impact in #Somalia 😟 https://t.co/BkERrVlYjP https://t.co/tJl3Bc0rxt	2022-03-29T08:56:09.000Z			"[""@AcmadNiamey's""]"	[]	[]	[]
""" More Needs, Less resources available as drought situation deteriorates in Somalia""-NGOs call for more funding to avert the crisis!
https://t.co/lICW8MLVDs"	2022-03-29T08:50:24.000Z			[]	[]	[]	[]
"“I urge the international community not to forget this crisis.” 

Somalia is facing the risk of famine due to severe drought, the UN has warned.  

Read more:  
https://t.co/gBv1VdvZcG"	2022-03-29T08:48:00.000Z			[]	[]	[]	[]
"Oxfam ' said a massive “no regrets” mobilization of international humanitarian aid is urgently required to avert destitution and to help the 21 million people already facing severe ...' #SouthSudan #Kenya #drought #Ethiopia #Somalia #HungerCrisis 

https://t.co/JLNdZArXAo"	2022-03-29T08:41:09.000Z			[]	[]	[]	[]
"The dire and grave worsening humanitarian situation in #Somalia - in pictures 📸. 

https://t.co/tL5vC1dji8"	2022-03-29T08:38:07.000Z			[]	[]	[]	[]
Oxfam warned 'there is a real danger that the international community will not respond adequately to the escalating hunger crisis in East Africa until it is too late.' #drought #SouthSudan #Somalia #Ethiopia #Kenya https://t.co/nLBPPQYFCR	2022-03-29T08:36:07.000Z			[]	[]	[]	[]
I commend every one who contribute to the relief of the  @Somalia people effected by the drought ,good  bless drough	2022-03-29T08:35:57.000Z			['@Somalia']	[]	[]	[]
"There is not enough #food. The situation is dire’: #Somalia’s #drought #crisis – in pictures
#Africa
#humanity https://t.co/u9kLvA9wvf"	2022-03-29T08:35:38.000Z			[]	[]	[]	[]
"Growing risk of famine in #Somalia as impact of drought worsens - @UNSomalia https://t.co/Ktr2hop9rq

📷UNSOM https://t.co/EoO4vAfNW0"	2022-03-29T08:31:37.000Z			['@UNSomalia']	[]	[]	[]
"In 🇸🇴, 98% of women led businesses are reporting losses while girls are missing out on education &amp; face threats such as early marriage and FGM due to the ongoing drought. 

https://t.co/bT2WB2Y0Y9

#ClimateCrisis #WomensHistoryMonth https://t.co/JFTf8blSsc"	2022-03-29T08:18:24.000Z			[]	[]	[]	[]
"A group of internally displaced women sit in a camp in Somalia. 

Here, and in other countries within the Horn of Africa region, a historic drought is threatening to result in widespread food insecurity. 

We are responding in Somalia. Read more here: https://t.co/s7O9fnXNN3 https://t.co/gWfnklFS84"	2022-03-29T08:02:01.000Z			[]	[]	[]	[]
"Hundreds of thousands risk dying from famine in Somalia, amid the worst drought in decades, unless aid money is ramped up, warns the UN. 

https://t.co/43niSh7WxT"	2022-03-29T08:00:01.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/kC53Orqkm1	2022-03-29T07:59:25.000Z			[]	[]	[]	[]
"📢#DroughtinSomalia has deteriorated - the country is facing the risk of famine.

1.8M+ people received assistance in February, but escalating emergency calls for sustained scaled-up response &amp;  flexibility in reprogramming.

More on humanitarian response⬇️https://t.co/Us82eBHWtw"	2022-03-29T07:54:59.000Z			[]	[]	[]	[]
Due to worsening drought, up to 5 million people will require urgent humanitarian assistance to prevent worse food security outcomes in Somalia, warns joint FSNAU-FEWSNET assessment, as the situation deteriorates in the country. https://t.co/EgRHG633hL	2022-03-29T07:54:17.000Z			[]	[]	[]	[]
"As the drought impact worsens, there is a growing risk of famine in #Somalia. 
https://t.co/TwlDivtuoz"	2022-03-29T07:52:54.000Z			[]	[]	[]	[]
Growing risk of #Somalia famine, as drought impact worsens. https://t.co/pks3doBzCI https://t.co/d9UkHUqJIJ	2022-03-29T07:43:18.000Z			[]	[]	[]	[]
Growing Risk of Somalia Famine, as Drought Impact Worsens https://t.co/WnzERvUNr7	2022-03-29T07:30:09.000Z			[]	[]	[]	[]
"“Of all the #droughts I have experienced in my 70 years, I have not seen anything as severe as this,” says Ahmad Hassan Yarrow, near his shelter in #Somalia.

As risks of famine grows due to #drought, IOM and @UN partners are scaling-up its response.

➡️ https://t.co/AnRujoQHXF https://t.co/xJBrcm5rJP"	2022-03-29T07:30:00.000Z			['@UN']	[]	[]	[]
Maryam in #Somalia worries her child is not getting the required nutrition. The #HornOfAfrica drought has led to diseases, displacement &amp; malnutrition. @UNICEF is working w/ partners to deliver. But we need urgent support to help mothers like Maryam &amp; thousands more like her. https://t.co/JWiDD7eGhn	2022-03-29T07:24:29.000Z			['@UNICEF']	[]	[]	[]
Severe drought risks famine in Somalia, UN warns https://t.co/G09dnFCP2A	2022-03-29T07:18:44.000Z			[]	[]	[]	[]
"Thanks to @USAID funding, @FAO is helping farmers cope with drought, floods, &amp; desert locusts in Somalia.

📽️ Watch to see how we are supporting the most vulnerable farming communities with timely cash &amp; agricultural inputs 👇 https://t.co/MqwGZrCmn7"	2022-03-29T07:02:00.000Z			['@USAID', '@FAO']	[]	[]	[]
"The UN warns that a severe drought in Somalia could lead to famine.
Read More on https://t.co/vJVhloiZJq"	2022-03-29T06:41:54.000Z			[]	[]	[]	[]
Severe drought risks famine in #Somalia, @UN warns https://t.co/3NDLRhinhb	2022-03-29T06:35:01.000Z			['@UN']	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures | Global development | The Guardian https://t.co/GtHLdUJ1RC	2022-03-29T06:08:34.000Z			[]	[]	[]	[]
Severe drought risks famine in Somalia, UN warns https://t.co/ceddpyG29G	2022-03-29T06:06:05.000Z			[]	[]	[]	[]
Severe drought risks famine in Somalia, UN warns https://t.co/aYMf9dVbgB #Hiraan #Somalia	2022-03-29T06:01:32.000Z			[]	[]	['Hiraan']	[]
"#Ethiopia and #Somalia are grappling with systematic violence, drought, hunger and sexual https://t.co/j3KUMfsXYs Somalia, critics of the unrelenting violence and human rights violations are becoming victims of targeted killings from both sides. 

https://t.co/SdTO4O3o0j"	2022-03-29T06:01:28.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/qgshJrtDAS	2022-03-29T05:49:32.000Z			[]	[]	[]	[]
Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/cTZryiiTzQ via @viceworldnews	2022-03-29T04:56:27.000Z			['@viceworldnews']	[]	[]	[]
"In response to #droughtinsomalia,📌186 humanitarian partners reached nearly 🔷2M people out of 🔹4.5M targeted with life-saving assistance in Jan-Feb 22. With additional resources, response activities will be scaled up.

Latest drought response dashboard⬇️
https://t.co/gOwTdMUZkv"	2022-03-29T04:33:11.000Z			[]	[]	[]	[]
"Extreme Drought In Somalia. 
#Somalia #drought https://t.co/ucFjlZknGF"	2022-03-29T04:29:53.000Z			[]	[]	[]	[]
"Growing risk of Somalia famine, as drought impact worsens
https://t.co/pZgEwCjCxE"	2022-03-29T03:49:34.000Z			[]	[]	[]	[]
New $10 million UK support to tackle impact of drought in Somalia - African Business https://t.co/GU7PlxMD0V	2022-03-29T03:01:11.000Z			[]	[]	[]	[]
https://t.co/a0Yyw2gfHE Somalia: Early Marriages, FGM and Closure of Businesses Threaten Girls and Women as Drought Worsens	2022-03-29T02:59:31.000Z			[]	[]	[]	[]
Severe drought risks famine in #Somalia, United Nations warns https://t.co/3NDLRhinhb	2022-03-29T02:55:02.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens https://t.co/QHZbarOVwt https://t.co/DpFp534s4R	2022-03-29T02:27:02.000Z			[]	[]	[]	[]
"Severe drought risks famine in Somalia, UN warns
At least 4.9M people in Horn of Africa country need humanitarian assistance, says UN migration agency
#News #DailyNews #LiveNews #WorldNews"	2022-03-29T02:19:45.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: #Somalia’s #drought crisis – in pictures https://t.co/ftinLSPrjV	2022-03-29T02:15:00.000Z			[]	[]	[]	[]
"“Of all the droughts I have experienced in my 70 years, I have not seen anything as severe as this,”

Yarow is one of hundreds of thousands of Somalis displaced by the country’s most recent and worsening drought.

Read their stories : https://t.co/1q770I51Wi https://t.co/vpLT8gX4ve"	2022-03-29T02:00:03.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens https://t.co/hpXl7XCwyW	2022-03-29T01:12:36.000Z			[]	[]	[]	[]
"Andy Vermaut shares:Growing risk of Somalia famine, as drought impact worsens: The Horn of Africa is experiencing the worst drought since 1981, and a shortfall in aid funding is putting the lives of millions of Somalis in danger. 

Read the… https://t.co/NLeTcbvGpB Thank you."	2022-03-29T00:46:53.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens | | UN News https://t.co/5lOlFwEaYv	2022-03-29T00:03:13.000Z			[]	[]	[]	[]
Severe drought risks famine in Somalia, UN warns - Middle East Monitor https://t.co/d02mu5CD4F	2022-03-28T23:38:01.000Z			[]	[]	[]	[]
The war between #Russia and #Ukraine is tipping the Horn over the edge. #Ethiopia, #Kenya and #Somalia import 67%, 89% and 92% of their wheat from the two countries. After 3 years of #drought and extreme weather, over 14 million face food insecurity.⁩  https://t.co/vWEBYQq1gO	2022-03-28T22:35:03.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens, ,https://t.co/Pw1Wp9cMVi	2022-03-28T22:28:43.000Z			[]	[]	[]	[]
▶️⚠️⚠️‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/E9vseqH03v	2022-03-28T22:24:00.000Z			[]	[]	[]	[]
▶️⚠️Somalia's drought means millions of people are facing famine https://t.co/LHvCYZsVfC via @wef https://t.co/lWYH0eYuyB	2022-03-28T22:20:06.000Z			['@wef']	[]	[]	[]
Severe drought risks famine in #Somalia, #UN warns https://t.co/3NDLRhinhb	2022-03-28T22:05:01.000Z			[]	[]	[]	[]
Severe drought risks famine in #Somalia , UN warns https://t.co/MK1Bwy6BdB via @middleeastmnt	2022-03-28T22:03:55.000Z			['@middleeastmnt']	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens https://t.co/YqiaTWACre	2022-03-28T22:01:04.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens https://t.co/QQfUgKCOEP	2022-03-28T21:31:16.000Z			[]	[]	[]	[]
UN: As impact of drought worsens, growing risk of famine in Somalia https://t.co/hFeHyYYka1	2022-03-28T21:25:03.000Z			[]	[]	[]	[]
Crippling drought conditions in Somalia has seen nearly half a million Somali citizens flee their homes this year . Fears of a deadly famine again this year . #Somalia	2022-03-28T21:25:00.000Z			[]	[]	[]	[]
"People quibbling nonsensically with me about the proper historical usage of Somalia/Somaliland/Somali Republic when the whole region is facing mass hunger and drought.
📷Joost Bastmeijer https://t.co/7obKs30ygW"	2022-03-28T21:23:40.000Z			[]	[]	[]	[]
"Climate Spending isn’t a BS budget idea.

The USA is experiencing more and more extreme weather.

We should all want our communities to be prepared for drought or wildfires or flooding etc.

Foreign wars in Ukraine Syria Somalia aren’t making the US more safe in our own homes.🏡 https://t.co/rAFVvYeeC2"	2022-03-28T20:56:58.000Z			[]	[]	[]	[]
"The drought in #Somalia has forced the closure of over half of women-led businesses. 

This is one among many indicators of the erosion of gains for #women &amp; #girls. CARE is providing cash assistance and skills development to help minimize the impact.

https://t.co/kH2lzTAVEQ https://t.co/fdfTdeCC3a"	2022-03-28T20:49:39.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens https://t.co/BeqjVZ8h6i https://t.co/4gzrhMNhk3	2022-03-28T20:41:56.000Z			[]	[]	[]	[]
"Climate migrants on the move. 

Tens of millions to follow.

#ClimateCrisis
#Somalia
https://t.co/XlBmwd2bSI"	2022-03-28T20:34:15.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens | https://t.co/2ZXsR7Bytv	2022-03-28T20:33:35.000Z			[]	[]	[]	[]
Andy Vermaut shares:Growing risk of Somalia famine, as drought impact worsens: The Horn of Africa is experiencing the worst drought since 1981, and a shortfall in aid funding is putting the lives of millions of Somalis in danger. https://t.co/FWD5foV82h Thank you. https://t.co/u6OHp3Y8La	2022-03-28T20:27:35.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens,,,https://t.co/X5DdqSnAFv	2022-03-28T20:22:27.000Z			[]	[]	[]	[]
#Goal13ClimateAction #News Growing risk of Somalia famine, as drought impact worsens https://t.co/5hjcqwHS1X	2022-03-28T20:22:03.000Z			[]	[]	[]	[]
UN: As impact of drought worsens, growing risk of famine in Somalia https://t.co/g4pXfnqQlf	2022-03-28T20:00:14.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens; https://t.co/YjkRozcEIX: #Somalia; #Africa; #Drought; #Famine; #HumanitarianAid; #OCHA https://t.co/whoGZ5P8dk	2022-03-28T19:59:41.000Z			[]	[]	[]	[]
10 years on, again. 3 failed rains. 1/4 of all children in Somalia are malnourished. Loss and damage? Climate breakdown in the Sahel is akin to genocide.  https://t.co/Lr3Fe05GkS	2022-03-28T19:46:40.000Z			[]	[]	[]	[]
Somalia's catastrophic drought in photos https://t.co/3WncCTCn48	2022-03-28T19:45:14.000Z			[]	[]	[]	[]
"The worst drought in decades in Somalia. #LatestNews #LatestNewsAfrica #LatestNewsChannel #LatestNewsInternational #Somalia 
https://t.co/gnvFDff6iR"	2022-03-28T19:30:14.000Z			[]	[]	[]	[]
"The worst drought in decades in Somalia. #LatestNews #LatestNewsAfrica #LatestNewsChannel #LatestNewsInternational #Somalia 
https://t.co/WCbnJLR3Aj"	2022-03-28T19:29:56.000Z			[]	[]	[]	[]
"#UN: As Impact Of Drought Worsens, Growing Risk Of Famine In #Somalia 

by @UNSomalia 
https://t.co/eAEzWkIpiw via @twitter.com/@Horndiplomat"	2022-03-28T19:26:34.000Z			['@UNSomalia', '@twitter.com/@Horndiplomat']	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/VpB8ZFL8vG	2022-03-28T19:20:31.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens https://t.co/YU1LsacAWe	2022-03-28T19:17:26.000Z			[]	[]	[]	[]
"Growing risk of Somalia famine, as drought impact worsens
https://t.co/dJjBVArOMW"	2022-03-28T19:11:06.000Z			[]	[]	[]	[]
"“Our window to prevent the worst is closing fast…the human toll of our potential failure to act in this regard is unacceptable.” @EPeterschmitt 

FSNAU-FEWSNET assess that Somalia faces a risk of famine in 2022

#actnow4somalia #droughtinsomalia #somalia #drought #hornofafrica https://t.co/TKPlWmmki4"	2022-03-28T19:11:04.000Z			['@EPeterschmitt']	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens - #capital_city #mogadishu #drought #somalia https://t.co/UTBR3Tpm2s	2022-03-28T19:09:11.000Z			[]	['Mogadishu']	['Banadir']	['Banadir']
"@faisalroble19 Plant more trees, and more trees....
That's how you can change your environment.....

By cutting more trees!!!
That is why Somalia is suffering from drought..."	2022-03-28T19:07:52.000Z			['@faisalroble19']	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/hQOurBD8wg	2022-03-28T19:07:00.000Z			[]	[]	[]	[]
"Growing risk of Somalia famine, as drought impact worsens |. 
Standing in front of his makeshift home in a ca... https://t.co/uif4KRfiu8"	2022-03-28T19:00:08.000Z			[]	[]	[]	[]
"Growing risk of Somalia famine, as drought impact worsens |. 
Standing in front of his makeshift home in a ca... https://t.co/ommvldd699"	2022-03-28T19:00:06.000Z			[]	[]	[]	[]
Horrific report on @c4news about famine in Somalia and World Food Programme desperate to raise the money needed for 44 MILLION people starving in Yemen, Syria, Sudan whole swathes of Africa plunged into sustained biblical drought &amp; war driven by climate catastrophe overtaking us	2022-03-28T18:59:31.000Z			['@c4news']	[]	[]	[]
"As people turn their attention and donations to the war between #Ukraine and #Russia, the funding gap has millions in #Somalia ""facing severe hunger.""
The media's selective activism won't show you this headline first.

@AlJazeera: https://t.co/oU9WJ4nosr"	2022-03-28T18:36:02.000Z			['@AlJazeera:']	[]	[]	[]
"After wasting millions of dollars for buying dollars and spent 100 million dollars for mercenary troops of  #Eritrea #Somalia #China #Russia #Israel #Turkey #UAE #Saudi et al, #TigrayGenocide worsened &amp; millions of Ppl dying due to drought, too. 
 #SupportS3199 #SupportHR6600 https://t.co/ZrzzXpXshz"	2022-03-28T18:34:12.000Z			[]	[]	[]	[]
Thread on the drought situation and outlook in somalia 🧵👇👇 https://t.co/cNszj03Mrn	2022-03-28T18:33:25.000Z			[]	[]	[]	[]
