text	created_at	public_metrics	Google_Translation	@	village	region	district
RT @down2earthindia: More than 450,000 people in Somalia have been forced to abandon their homes in search of food and water in the first 1…	2022-03-29T10:01:01.000Z			['@down2earthindia:']	[]	[]	[]
"#Somalia's #Southwest state President @Laftagareen has today received UN independent expert for human rights to #Somalia Isha Dyfan.
They discussed drought situation, lack of water, human rights and freedom of speech.
#Somalia https://t.co/fraPBXwpwC"	2022-03-29T09:58:29.000Z			['@Laftagareen']	['Isha']	['Bay']	['Baydhaba']
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T09:53:01.000Z			['@FAOSomalia:']	[]	[]	[]
The second half of the first #potsdam22 session is focusing on local strategies in conflict areas – and one of the many crises that have not been under the public spotlight is the awful #drought hitting #Somalia this year @PerrineBRCiS https://t.co/oWV71PODel	2022-03-29T09:45:36.000Z			['@PerrineBRCiS']	[]	[]	[]
RT @down2earthindia: More than 450,000 people in Somalia have been forced to abandon their homes in search of food and water in the first 1…	2022-03-29T09:36:07.000Z			['@down2earthindia:']	[]	[]	[]
RT @LIEOMSomaliland: ‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/kC53Orqkm1	2022-03-29T09:34:24.000Z			['@LIEOMSomaliland:']	[]	[]	[]
"More than 450,000 people in Somalia have been forced to abandon their homes in search of food and water in the first 10 weeks of this year: Report

https://t.co/fOV1RV9W84"	2022-03-29T09:30:00.000Z			[]	[]	[]	[]
"RT @shf_somalia: Continuing with the life saving assistance as #Somalia  faces the risk of famine due to severe #drought.

Thanks to our do…"	2022-03-29T09:28:41.000Z			['@shf_somalia:']	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T09:28:21.000Z			['@FAOSomalia:']	[]	[]	[]
"Continuing with the life saving assistance as #Somalia  faces the risk of famine due to severe #drought.

Thanks to our donors for enabling SHF to reach the vulnerable communities.

#droughtinsomalia #actnow4somalia

@CBPFs @OCHASom https://t.co/NKSO8e9Gps"	2022-03-29T09:25:44.000Z			['@CBPFs', '@OCHASom']	[]	[]	[]
"RT @HumanAppeal: “I urge the international community not to forget this crisis.” 

Somalia is facing the risk of famine due to severe droug…"	2022-03-29T09:22:03.000Z			['@HumanAppeal:']	[]	[]	[]
"RT @OCHASom: 📢#DroughtinSomalia has deteriorated - the country is facing the risk of famine.

1.8M+ people received assistance in February,…"	2022-03-29T09:20:28.000Z			['@OCHASom:']	[]	[]	[]
https://t.co/An0uarNplZ	2022-03-29T09:11:57.000Z			[]	[]	[]	[]
"RT @antonioguterres: The people of Somalia are facing the most severe drought in 40 years.

Last month, humanitarians helped 1.6 million pe…"	2022-03-29T09:10:18.000Z			['@antonioguterres:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-03-29T09:08:56.000Z			['@joostbastmeijer:']	[]	[]	[]
"RT @reliefweb: Growing risk of famine in #Somalia as impact of drought worsens - @UNSomalia https://t.co/Ktr2hop9rq

📷UNSOM https://t.co/Eo…"	2022-03-29T09:05:43.000Z			['@reliefweb:', '@UNSomalia']	[]	[]	[]
"The Director General of #Southwest State Presidency Abdifatah Mahat Abdirahman today chaired the meeting of the Directors of DGKGS which was geared towards emergency relief responses to people hit by the drought in a view to preempting conflict among the displaced.
#Somalia https://t.co/eC6UUlgkNo"	2022-03-29T09:03:40.000Z			[]	[]	[]	[]
RT @MiddleEastMnt: Severe drought risks famine in #Somalia, @UN warns https://t.co/3NDLRhinhb	2022-03-29T08:58:37.000Z			['@MiddleEastMnt:', '@UN']	[]	[]	[]
RT @willswanson: Bleak outlook for the drought in Somalia - food prices skyrocketing, livestock dying, water sources drying up, and familie…	2022-03-29T08:58:34.000Z			['@willswanson:']	[]	[]	[]
RT @MiddleEastMnt: Severe drought risks famine in #Somalia, @UN warns https://t.co/3NDLRhinhb	2022-03-29T08:57:43.000Z			['@MiddleEastMnt:', '@UN']	[]	[]	[]
RT @MiddleEastMnt: Severe drought risks famine in #Somalia, @UN warns https://t.co/3NDLRhinhb	2022-03-29T08:57:08.000Z			['@MiddleEastMnt:', '@UN']	[]	[]	[]
RT @willswanson: Bleak outlook for the drought in Somalia - food prices skyrocketing, livestock dying, water sources drying up, and familie…	2022-03-29T08:56:44.000Z			['@willswanson:']	[]	[]	[]
RT @MiddleEastMnt: Severe drought risks famine in #Somalia, @UN warns https://t.co/3NDLRhinhb	2022-03-29T08:56:17.000Z			['@MiddleEastMnt:', '@UN']	[]	[]	[]
... and sadly, @AcmadNiamey's #SeasonalPrecipitationForecast until May 2022 does not provide much hope for a relief of #drought impact in #Somalia 😟 https://t.co/BkERrVlYjP https://t.co/tJl3Bc0rxt	2022-03-29T08:56:09.000Z			"[""@AcmadNiamey's""]"	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T08:55:49.000Z			['@FAOSomalia:']	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T08:52:55.000Z			['@FAOSomalia:']	[]	[]	[]
"RT @HumanAppeal: “I urge the international community not to forget this crisis.” 

Somalia is facing the risk of famine due to severe droug…"	2022-03-29T08:51:08.000Z			['@HumanAppeal:']	[]	[]	[]
""" More Needs, Less resources available as drought situation deteriorates in Somalia""-NGOs call for more funding to avert the crisis!
https://t.co/lICW8MLVDs"	2022-03-29T08:50:24.000Z			[]	[]	[]	[]
"“I urge the international community not to forget this crisis.” 

Somalia is facing the risk of famine due to severe drought, the UN has warned.  

Read more:  
https://t.co/gBv1VdvZcG"	2022-03-29T08:48:00.000Z			[]	[]	[]	[]
RT @jaakkone: Oxfam ' said a massive “no regrets” mobilization of international humanitarian aid is urgently required to avert destitution…	2022-03-29T08:44:02.000Z			['@jaakkone:']	[]	[]	[]
"RT @antonioguterres: The people of Somalia are facing the most severe drought in 40 years.

Last month, humanitarians helped 1.6 million pe…"	2022-03-29T08:43:32.000Z			['@antonioguterres:']	[]	[]	[]
"Oxfam ' said a massive “no regrets” mobilization of international humanitarian aid is urgently required to avert destitution and to help the 21 million people already facing severe ...' #SouthSudan #Kenya #drought #Ethiopia #Somalia #HungerCrisis 

https://t.co/JLNdZArXAo"	2022-03-29T08:41:09.000Z			[]	[]	[]	[]
RT @thesailorsgirl: People quibbling nonsensically with me about the proper historical usage of Somalia/Somaliland/Somali Republic when the…	2022-03-29T08:40:35.000Z			['@thesailorsgirl:']	[]	[]	[]
"RT @OCHASom: 📢#DroughtinSomalia has deteriorated - the country is facing the risk of famine.

1.8M+ people received assistance in February,…"	2022-03-29T08:38:21.000Z			['@OCHASom:']	[]	[]	[]
"The dire and grave worsening humanitarian situation in #Somalia - in pictures 📸. 

https://t.co/tL5vC1dji8"	2022-03-29T08:38:07.000Z			[]	[]	[]	[]
RT @jaakkone: Oxfam warned 'there is a real danger that the international community will not respond adequately to the escalating hunger cr…	2022-03-29T08:37:59.000Z			['@jaakkone:']	[]	[]	[]
Oxfam warned 'there is a real danger that the international community will not respond adequately to the escalating hunger crisis in East Africa until it is too late.' #drought #SouthSudan #Somalia #Ethiopia #Kenya https://t.co/nLBPPQYFCR	2022-03-29T08:36:07.000Z			[]	[]	[]	[]
I commend every one who contribute to the relief of the  @Somalia people effected by the drought ,good  bless drough	2022-03-29T08:35:57.000Z			['@Somalia']	[]	[]	[]
"There is not enough #food. The situation is dire’: #Somalia’s #drought #crisis – in pictures
#Africa
#humanity https://t.co/u9kLvA9wvf"	2022-03-29T08:35:38.000Z			[]	[]	[]	[]
RT @MohamedFall: Maryam in #Somalia worries her child is not getting the required nutrition. The #HornOfAfrica drought has led to diseases, displacement &amp; malnutrition. @UNICEF is working w/ partners to deliver. But we need urgent support to help mothers like Maryam &amp; thousa…	2022-03-29T08:34:53.000Z			['@MohamedFall:', '@UNICEF']	[]	[]	[]
RT @IOM_Somalia: “Of all the #droughts I have experienced in my 70 years, I have not seen anything as severe as this,” says Ahmad Hassan Ya…	2022-03-29T08:34:52.000Z			['@IOM_Somalia:']	[]	[]	[]
"Growing risk of famine in #Somalia as impact of drought worsens - @UNSomalia https://t.co/Ktr2hop9rq

📷UNSOM https://t.co/EoO4vAfNW0"	2022-03-29T08:31:37.000Z			['@UNSomalia']	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T08:31:01.000Z			['@FAOSomalia:']	[]	[]	[]
RT @EPeterschmitt: Rural families in Somalia are going to extraordinary efforts to cope with the severe drought. Sometimes that means the d…	2022-03-29T08:30:54.000Z			['@EPeterschmitt:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-03-29T08:29:38.000Z			['@joostbastmeijer:']	[]	[]	[]
RT @IOM_Somalia: “Of all the #droughts I have experienced in my 70 years, I have not seen anything as severe as this,” says Ahmad Hassan Ya…	2022-03-29T08:27:29.000Z			['@IOM_Somalia:']	[]	[]	[]
RT @paullewismoney: Children are starving to death in Yemen, people dying from a drought in Somalia, and perishing horribly from war in Ukr…	2022-03-29T08:26:32.000Z			['@paullewismoney:']	[]	[]	[]
RT @anadoluagency: Severe drought risks famine in Somalia, UN warns https://t.co/bVAIK1zGiL https://t.co/aEmaqQfhcE	2022-03-29T08:25:59.000Z			['@anadoluagency:']	[]	[]	[]
RT @IOM_Somalia: “Of all the #droughts I have experienced in my 70 years, I have not seen anything as severe as this,” says Ahmad Hassan Ya…	2022-03-29T08:24:04.000Z			['@IOM_Somalia:']	[]	[]	[]
RT @CARE: Indicators point to the erosion of gains made for girls’ &amp; women’s rights in #Somalia as the drought worsens. Girls are being for…	2022-03-29T08:20:41.000Z			['@CARE:']	[]	[]	[]
"In 🇸🇴, 98% of women led businesses are reporting losses while girls are missing out on education &amp; face threats such as early marriage and FGM due to the ongoing drought. 

https://t.co/bT2WB2Y0Y9

#ClimateCrisis #WomensHistoryMonth https://t.co/JFTf8blSsc"	2022-03-29T08:18:24.000Z			[]	[]	[]	[]
RT @joostbastmeijer: The UN is concerned. Of the more than 1.3 billion euros of funding that they and their humanitarian partners need to p…	2022-03-29T08:17:02.000Z			['@joostbastmeijer:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-03-29T08:15:28.000Z			['@joostbastmeijer:']	[]	[]	[]
RT @OCHASom: In response to #droughtinsomalia,📌186 humanitarian partners reached nearly 🔷2M people out of 🔹4.5M targeted with life-saving a…	2022-03-29T08:14:35.000Z			['@OCHASom:']	[]	[]	[]
RT @IOM_Somalia: “Of all the #droughts I have experienced in my 70 years, I have not seen anything as severe as this,” says Ahmad Hassan Ya…	2022-03-29T08:10:38.000Z			['@IOM_Somalia:']	[]	[]	[]
RT @MohamedFall: Maryam in #Somalia worries her child is not getting the required nutrition. The #HornOfAfrica drought has led to diseases,…	2022-03-29T08:08:53.000Z			['@MohamedFall:']	[]	[]	[]
RT @paullewismoney: Children are starving to death in Yemen, people dying from a drought in Somalia, and perishing horribly from war in Ukr…	2022-03-29T08:08:26.000Z			['@paullewismoney:']	[]	[]	[]
"RT @DelfhinMugo: FEATURED: @guardian
 Somalia’s drought crisis – in really powerful pictures by 
@joostbastmeijer
 
#Climatecrisis #Somalia…"	2022-03-29T08:06:32.000Z			['@DelfhinMugo:', '@guardian\n', '@joostbastmeijer\n']	[]	[]	[]
RT @UN_News_Centre: Hundreds of thousands risk dying from famine in Somalia, amid the worst drought in decades, unless aid money is ramped…	2022-03-29T08:05:27.000Z			['@UN_News_Centre:']	[]	[]	[]
"RT @antonioguterres: The people of Somalia are facing the most severe drought in 40 years.

Last month, humanitarians helped 1.6 million pe…"	2022-03-29T08:05:06.000Z			['@antonioguterres:']	[]	[]	[]
RT @UN_News_Centre: Hundreds of thousands risk dying from famine in Somalia, amid the worst drought in decades, unless aid money is ramped…	2022-03-29T08:04:57.000Z			['@UN_News_Centre:']	[]	[]	[]
"A group of internally displaced women sit in a camp in Somalia. 

Here, and in other countries within the Horn of Africa region, a historic drought is threatening to result in widespread food insecurity. 

We are responding in Somalia. Read more here: https://t.co/s7O9fnXNN3 https://t.co/gWfnklFS84"	2022-03-29T08:02:01.000Z			[]	['Heere']	['Togdheer']	['Burco']
"Hundreds of thousands risk dying from famine in Somalia, amid the worst drought in decades, unless aid money is ramped up, warns the UN. 

https://t.co/43niSh7WxT"	2022-03-29T08:00:01.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/kC53Orqkm1	2022-03-29T07:59:25.000Z			[]	[]	[]	[]
RT @willswanson: Bleak outlook for the drought in Somalia - food prices skyrocketing, livestock dying, water sources drying up, and familie…	2022-03-29T07:58:30.000Z			['@willswanson:']	[]	[]	[]
"RT @OCHASom: 📢#DroughtinSomalia has deteriorated - the country is facing the risk of famine.

1.8M+ people received assistance in February,…"	2022-03-29T07:56:27.000Z			['@OCHASom:']	[]	[]	[]
"RT @OCHASom: 📢#DroughtinSomalia has deteriorated - the country is facing the risk of famine.

1.8M+ people received assistance in February,…"	2022-03-29T07:56:09.000Z			['@OCHASom:']	[]	[]	[]
RT @MohamedFall: Maryam in #Somalia worries her child is not getting the required nutrition. The #HornOfAfrica drought has led to diseases,…	2022-03-29T07:55:40.000Z			['@MohamedFall:']	[]	[]	[]
RT @MohamedFall: Maryam in #Somalia worries her child is not getting the required nutrition. The #HornOfAfrica drought has led to diseases,…	2022-03-29T07:55:29.000Z			['@MohamedFall:']	[]	[]	[]
"📢#DroughtinSomalia has deteriorated - the country is facing the risk of famine.

1.8M+ people received assistance in February, but escalating emergency calls for sustained scaled-up response &amp;  flexibility in reprogramming.

More on humanitarian response⬇️https://t.co/Us82eBHWtw"	2022-03-29T07:54:59.000Z			[]	[]	[]	[]
Due to worsening drought, up to 5 million people will require urgent humanitarian assistance to prevent worse food security outcomes in Somalia, warns joint FSNAU-FEWSNET assessment, as the situation deteriorates in the country. https://t.co/EgRHG633hL	2022-03-29T07:54:17.000Z			[]	[]	[]	[]
RT @MohamedFall: Maryam in #Somalia worries her child is not getting the required nutrition. The #HornOfAfrica drought has led to diseases,…	2022-03-29T07:53:28.000Z			['@MohamedFall:']	[]	[]	[]
"As the drought impact worsens, there is a growing risk of famine in #Somalia. 
https://t.co/TwlDivtuoz"	2022-03-29T07:52:54.000Z			[]	[]	[]	[]
"RT @UNOCHA: “Of all the droughts I have experienced in my 70 years, I have not seen anything as severe as this,”

Yarow is one of hundreds…"	2022-03-29T07:49:02.000Z			['@UNOCHA:']	[]	[]	[]
RT @thesailorsgirl: People quibbling nonsensically with me about the proper historical usage of Somalia/Somaliland/Somali Republic when the…	2022-03-29T07:47:59.000Z			['@thesailorsgirl:']	[]	[]	[]
RT @Baher_Kamal: Growing Risk of Somalia Famine, as Drought Impact Worsens https://t.co/WnzERvUNr7	2022-03-29T07:45:35.000Z			['@Baher_Kamal:']	[]	[]	[]
"RT @FAO4Members: Thanks to @USAID funding, @FAO is helping farmers cope with drought, floods, &amp; desert locusts in Somalia.

📽️ Watch to see…"	2022-03-29T07:45:26.000Z			['@FAO4Members:', '@USAID', '@FAO']	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T07:45:07.000Z			['@FAOSomalia:']	[]	[]	[]
RT @paullewismoney: Children are starving to death in Yemen, people dying from a drought in Somalia, and perishing horribly from war in Ukr…	2022-03-29T07:44:40.000Z			['@paullewismoney:']	[]	[]	[]
Growing risk of #Somalia famine, as drought impact worsens. https://t.co/pks3doBzCI https://t.co/d9UkHUqJIJ	2022-03-29T07:43:18.000Z			[]	[]	[]	[]
RT @IOM_Somalia: “Of all the #droughts I have experienced in my 70 years, I have not seen anything as severe as this,” says Ahmad Hassan Ya…	2022-03-29T07:43:04.000Z			['@IOM_Somalia:']	[]	[]	[]
RT @IOM_Somalia: “Of all the #droughts I have experienced in my 70 years, I have not seen anything as severe as this,” says Ahmad Hassan Ya…	2022-03-29T07:42:14.000Z			['@IOM_Somalia:']	[]	[]	[]
RT @OCHASom: In response to #droughtinsomalia,📌186 humanitarian partners reached nearly 🔷2M people out of 🔹4.5M targeted with life-saving a…	2022-03-29T07:42:09.000Z			['@OCHASom:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-03-29T07:39:55.000Z			['@joostbastmeijer:']	[]	[]	[]
RT @guardian: ‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/mmfNV0p2It	2022-03-29T07:38:14.000Z			['@guardian:']	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T07:35:09.000Z			['@FAOSomalia:']	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T07:33:49.000Z			['@FAOSomalia:']	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T07:32:47.000Z			['@FAOSomalia:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-03-29T07:31:11.000Z			['@joostbastmeijer:']	[]	[]	[]
Growing Risk of Somalia Famine, as Drought Impact Worsens https://t.co/WnzERvUNr7	2022-03-29T07:30:09.000Z			[]	[]	[]	[]
"“Of all the #droughts I have experienced in my 70 years, I have not seen anything as severe as this,” says Ahmad Hassan Yarrow, near his shelter in #Somalia.

As risks of famine grows due to #drought, IOM and @UN partners are scaling-up its response.

➡️ https://t.co/AnRujoQHXF https://t.co/xJBrcm5rJP"	2022-03-29T07:30:00.000Z			['@UN']	[]	[]	[]
RT @paullewismoney: Children are starving to death in Yemen, people dying from a drought in Somalia, and perishing horribly from war in Ukr…	2022-03-29T07:29:32.000Z			['@paullewismoney:']	[]	[]	[]
RT @paullewismoney: Children are starving to death in Yemen, people dying from a drought in Somalia, and perishing horribly from war in Ukr…	2022-03-29T07:26:54.000Z			['@paullewismoney:']	[]	[]	[]
Maryam in #Somalia worries her child is not getting the required nutrition. The #HornOfAfrica drought has led to diseases, displacement &amp; malnutrition. @UNICEF is working w/ partners to deliver. But we need urgent support to help mothers like Maryam &amp; thousands more like her. https://t.co/JWiDD7eGhn	2022-03-29T07:24:29.000Z			['@UNICEF']	[]	[]	[]
Severe drought risks famine in Somalia, UN warns https://t.co/G09dnFCP2A	2022-03-29T07:18:44.000Z			[]	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-03-29T07:18:41.000Z			['@joostbastmeijer:']	[]	[]	[]
"RT @FAO4Members: Thanks to @USAID funding, @FAO is helping farmers cope with drought, floods, &amp; desert locusts in Somalia.

📽️ Watch to see…"	2022-03-29T07:15:57.000Z			['@FAO4Members:', '@USAID', '@FAO']	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T07:11:20.000Z			['@FAOSomalia:']	[]	[]	[]
"RT @FAO4Members: Thanks to @USAID funding, @FAO is helping farmers cope with drought, floods, &amp; desert locusts in Somalia.

📽️ Watch to see…"	2022-03-29T07:09:14.000Z			['@FAO4Members:', '@USAID', '@FAO']	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T07:08:40.000Z			['@FAOSomalia:']	[]	[]	[]
"RT @UNOCHA: “Of all the droughts I have experienced in my 70 years, I have not seen anything as severe as this,”

Yarow is one of hundreds…"	2022-03-29T07:06:18.000Z			['@UNOCHA:']	[]	[]	[]
"RT @FAO4Members: Thanks to @USAID funding, @FAO is helping farmers cope with drought, floods, &amp; desert locusts in Somalia.

📽️ Watch to see…"	2022-03-29T07:06:08.000Z			['@FAO4Members:', '@USAID', '@FAO']	[]	[]	[]
"Thanks to @USAID funding, @FAO is helping farmers cope with drought, floods, &amp; desert locusts in Somalia.

📽️ Watch to see how we are supporting the most vulnerable farming communities with timely cash &amp; agricultural inputs 👇 https://t.co/MqwGZrCmn7"	2022-03-29T07:02:00.000Z			['@USAID', '@FAO']	[]	[]	[]
RT @MiddleEastMnt: Severe drought risks famine in #Somalia, @UN warns https://t.co/3NDLRhinhb	2022-03-29T07:00:46.000Z			['@MiddleEastMnt:', '@UN']	[]	[]	[]
RT @MiddleEastMnt: Severe drought risks famine in #Somalia, @UN warns https://t.co/3NDLRhinhb	2022-03-29T06:55:32.000Z			['@MiddleEastMnt:', '@UN']	[]	[]	[]
"RT @antonioguterres: The people of Somalia are facing the most severe drought in 40 years.

Last month, humanitarians helped 1.6 million pe…"	2022-03-29T06:54:48.000Z			['@antonioguterres:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-03-29T06:49:05.000Z			['@joostbastmeijer:']	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T06:46:22.000Z			['@FAOSomalia:']	[]	[]	[]
"The UN warns that a severe drought in Somalia could lead to famine.
Read More on https://t.co/vJVhloiZJq"	2022-03-29T06:41:54.000Z			[]	[]	[]	[]
"RT @UNOCHA: “Of all the droughts I have experienced in my 70 years, I have not seen anything as severe as this,”

Yarow is one of hundreds…"	2022-03-29T06:41:49.000Z			['@UNOCHA:']	[]	[]	[]
"RT @antonioguterres: The people of Somalia are facing the most severe drought in 40 years.

Last month, humanitarians helped 1.6 million pe…"	2022-03-29T06:37:57.000Z			['@antonioguterres:']	[]	[]	[]
RT @MiddleEastMnt: Severe drought risks famine in #Somalia, @UN warns https://t.co/3NDLRhinhb	2022-03-29T06:35:41.000Z			['@MiddleEastMnt:', '@UN']	[]	[]	[]
Severe drought risks famine in #Somalia, @UN warns https://t.co/3NDLRhinhb	2022-03-29T06:35:01.000Z			['@UN']	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T06:34:42.000Z			['@FAOSomalia:']	[]	[]	[]
RT @thesailorsgirl: People quibbling nonsensically with me about the proper historical usage of Somalia/Somaliland/Somali Republic when the…	2022-03-29T06:27:45.000Z			['@thesailorsgirl:']	[]	[]	[]
RT @NasraBashiir: PM  @MohamedHRoble has on Monday held talks in his office with #UK ambassador to #Somalia, @KFosterFCDO and discussed the…	2022-03-29T06:26:34.000Z			['@NasraBashiir:', '@MohamedHRoble', '@KFosterFCDO']	[]	[]	[]
RT @thesailorsgirl: People quibbling nonsensically with me about the proper historical usage of Somalia/Somaliland/Somali Republic when the…	2022-03-29T06:18:40.000Z			['@thesailorsgirl:']	[]	[]	[]
RT @BrianRoweRoweA1: Growing risk of Somalia famine, as drought impact worsens https://t.co/JZBWYqIbOP	2022-03-29T06:17:12.000Z			['@BrianRoweRoweA1:']	[]	[]	[]
RT @BrianRoweRoweA1: Growing risk of Somalia famine, as drought impact worsens https://t.co/JZBWYqIbOP	2022-03-29T06:15:58.000Z			['@BrianRoweRoweA1:']	[]	[]	[]
RT @sntvnews1: PM  @MohamedHRoble has on Monday held talks in his office with #UK ambassador to #Somalia, @KFosterFCDO and discussed the co…	2022-03-29T06:15:37.000Z			['@sntvnews1:', '@MohamedHRoble', '@KFosterFCDO']	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures | Global development | The Guardian https://t.co/GtHLdUJ1RC	2022-03-29T06:08:34.000Z			[]	[]	[]	[]
RT @Xuquuq: #Ethiopia and #Somalia are grappling with systematic violence, drought, hunger and sexual https://t.co/j3KUMfsXYs Somalia, crit…	2022-03-29T06:08:15.000Z			['@Xuquuq:']	[]	[]	[]
RT @NasraBashiir: PM  @MohamedHRoble has on Monday held talks in his office with #UK ambassador to #Somalia, @KFosterFCDO and discussed the…	2022-03-29T06:07:43.000Z			['@NasraBashiir:', '@MohamedHRoble', '@KFosterFCDO']	[]	[]	[]
Severe drought risks famine in Somalia, UN warns https://t.co/ceddpyG29G	2022-03-29T06:06:05.000Z			[]	[]	[]	[]
"RT @FAOSomalia: NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require ur…"	2022-03-29T06:04:41.000Z			['@FAOSomalia:']	[]	[]	[]
Severe drought risks famine in Somalia, UN warns https://t.co/aYMf9dVbgB #Hiraan #Somalia	2022-03-29T06:01:32.000Z			[]	[]	['Hiraan']	[]
"#Ethiopia and #Somalia are grappling with systematic violence, drought, hunger and sexual https://t.co/j3KUMfsXYs Somalia, critics of the unrelenting violence and human rights violations are becoming victims of targeted killings from both sides. 

https://t.co/SdTO4O3o0j"	2022-03-29T06:01:28.000Z			[]	[]	[]	[]
RT @willswanson: Bleak outlook for the drought in Somalia - food prices skyrocketing, livestock dying, water sources drying up, and familie…	2022-03-29T05:53:07.000Z			['@willswanson:']	[]	[]	[]
"RT @hijabirunner1: Extreme Drought In Somalia. 
#Somalia #drought https://t.co/ucFjlZknGF"	2022-03-29T05:51:30.000Z			['@hijabirunner1:']	[]	[]	[]
RT @paullewismoney: Children are starving to death in Yemen, people dying from a drought in Somalia, and perishing horribly from war in Ukr…	2022-03-29T05:50:35.000Z			['@paullewismoney:']	[]	[]	[]
RT @pitch4kdemocrat: ‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/qgshJrtDAS	2022-03-29T05:49:37.000Z			['@pitch4kdemocrat:']	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/qgshJrtDAS	2022-03-29T05:49:32.000Z			[]	[]	[]	[]
RT @AbaAbdiIIah: The drought and famine in Somalia and the Somali State in Ethiopia is very severe and an acute humanitarian crisis. Ask yo…	2022-03-29T05:48:32.000Z			['@AbaAbdiIIah:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-03-29T05:40:42.000Z			['@joostbastmeijer:']	[]	[]	[]
RT @joostbastmeijer: The UN is concerned. Of the more than 1.3 billion euros of funding that they and their humanitarian partners need to p…	2022-03-29T05:40:30.000Z			['@joostbastmeijer:']	[]	[]	[]
RT @paullewismoney: Children are starving to death in Yemen, people dying from a drought in Somalia, and perishing horribly from war in Ukr…	2022-03-29T05:40:27.000Z			['@paullewismoney:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-03-29T05:40:20.000Z			['@joostbastmeijer:']	[]	[]	[]
RT @JonneHassel: We live in a time of many challenges. #Somalia, drought means millions of people are facing famine | World Economic Forum…	2022-03-29T05:37:54.000Z			['@JonneHassel:']	[]	[]	[]
