text	created_at	public_metrics	Google_Translation	village	region	district	sentiment
"""Eastern Africa is facing the very real prospect that the rains will fail for a fourth consecutive season, placing Ethiopia, Kenya, and Somalia into a drought of a length not experienced in the last 40 years."" says @icpac_igad #SABCNews"	2022-04-11T08:51:03.000Z	{'retweet_count': 5, 'reply_count': 3, 'like_count': 7, 'quote_count': 0}		[]	[]	[]	negative
"As new IDP camps are being established for newly displaced people, @gredosom documents a very severe drought-related situation.
#UrgentResponseIsNeeded
@SaveChildrenSO @USAIDSomalia @USAIDSavesLives 
@FCDOGovUK @EU_in_Somalia @NRC_EAY @FCASomalia @Concern @caresom @Nutrition_Som https://t.co/6Qx2AQ2KQS"	2022-04-11T08:41:32.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	negative
As Somalia faces what experts call its worst drought in a decade, children are bearing the brunt. Parents are struggling to feed them, with nearly half of the country's under-five population likely to suffer from acute malnutrition by June. https://t.co/n80cb1c0bI	2022-04-11T08:38:19.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: ‘If we don’t act, 350,000 will perish’ https://t.co/kYt5MISFGP	2022-04-11T08:36:50.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
Somalia drought: ‘If we don’t act, 350,000 will perish’ https://t.co/pnQXGWhDio	2022-04-11T08:34:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
"BBC News - Somalia drought: ‘If we don’t act, 350,000 will perish’
https://t.co/V3ZMv7SrIF"	2022-04-11T08:34:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"2/4
our sisters and brothers are in need of immediate food assistance, due to the drought. This is 6 to 6.5
million in #Ethiopia, 3.5 million in #Kenya &amp; 6 million in #Somalia. In the southern-central part of🇸🇴, the situation is catastrophic, w/ 81,000 people at risk of famine."	2022-04-11T08:31:29.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"BBC News - Somalia drought: 'Act now or 350,000 children will die'
https://t.co/GyqsCBJZBg"	2022-04-11T08:25:33.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: ‘If we don’t act, 350,000 will perish’ https://t.co/UyaDAR2Eek via @BBCNews	2022-04-11T08:24:50.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
#IGAD’s @DrWorkneh said that 29 million people facing high levels of #foodinsecurity in our region. 15.5 - 16 million are in need of immediate #food assistance, due to the #drought ( 6 to 6.5 million in #Ethiopia, 3.5 million in #Kenya &amp; 6 million in #Somalia). https://t.co/OA1Uh1r8wm	2022-04-11T08:23:54.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
Somalia drought: 'Act now or 350,000 children will die' https://t.co/tyut5OeKgW	2022-04-11T08:22:13.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
#IGAD’s @DrWorkneh said that 29 million people facing high levels of #foodinsecurity in our region. 15.5 - 16 million are in need of immediate #food assistance, due to the #drought ( 6 to 6.5 million in #Ethiopia, 3.5 million in #Kenya &amp; 6 million in #Somalia). https://t.co/jRqUmwIL61	2022-04-11T08:21:12.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]	neutral
Somalia drought: ‘If we don’t act, 350,000 will perish’ https://t.co/lFtLUNzYSk	2022-04-11T08:21:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"Due to impact of existing drought in Somalia that weeken human capital. 
We pray Allah SW to pure us enough 🌧 🌦 ameen https://t.co/Opp4ulwjiG"	2022-04-11T08:11:44.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"BBC News - Somalia drought: 'Act now or 350,000 children will die'
https://t.co/VgePg8jobB"	2022-04-11T08:07:15.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"#Somalia  drought: 'Act now or 350,000 #Children  will die'
https://t.co/UUuLySxp8S https://t.co/J64DUnsyTP"	2022-04-11T08:06:12.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"""29 million people facing high levels of #foodinsecurity in our region. 15.5 - 16 million are in need of immediate #food assistance, due to the #drought ( 6 to 6.5 million in #Ethiopia, 3.5 million in #Kenya &amp; 6 million in #Somalia)"" @DrWorkneh briefing the media this morning. https://t.co/YZIJJfokyu"	2022-04-11T08:05:12.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}		[]	[]	[]	neutral
At least 4.5m #Somalis are facing a famine as the country experiences its worst drought in a decade. A very powerful report by @MercyJuma_ who’s just visited one of the affected areas. https://t.co/On6ScFWiXx	2022-04-11T08:01:41.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"For three years, Somalia hasn’t seen a drop of rain. 

Severe drought across the Horn of Africa is depriving children of a home, a meal, a classroom, and access to life-saving health services.

UNICEF is providing life-saving services for families."	2022-04-11T08:00:01.000Z	{'retweet_count': 23, 'reply_count': 2, 'like_count': 84, 'quote_count': 2}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/1JOCTBvth7	2022-04-11T07:59:47.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"(En) Somalia drought: ‘If we don’t act, 350,000 will perish’
#123INFO
https://t.co/quXqXqjKBR"	2022-04-11T07:59:45.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
Somalia drought: 'Act now or 350,000 children will die' https://t.co/MPde5PdYkM	2022-04-11T07:54:33.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' Foto: Pedro Herdoiza Crespo In what experts call Somalia's worst drought in a decade, children are facing severe malnutrition. https://t.co/gJI9rEixem	2022-04-11T07:53:59.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: ‘If we don’t act, 350,000 will perish’ https://t.co/KS8RslkdEi geekkenya	2022-04-11T07:53:02.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
Somalia drought: 'Act now or 350,000 children will die' Foto: José Carmelo de Grazia Gómez In what experts call Somalia's worst drought in a decade, children are facing severe malnutrition. https://t.co/Ar9aljHryJ BBC News - Home	2022-04-11T07:49:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/x6KYMb2a9l	2022-04-11T07:48:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"BBC News - Somalia drought: 'Act now or 350,000 children will die'
https://t.co/rG7ysTIty3"	2022-04-11T07:47:59.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"BBC News - Somalia drought: 'Act now or 350,000 children will die' 
https://t.co/5CGHrIAtat"	2022-04-11T07:47:34.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Somalia drought: ‘If we don’t act, 350,000 will perish’ - https://t.co/jVfGaPtjL3{ 
Aid agencies have warned that Somalia is facing a risk of famine. At least 4.5m people are in need of urgent humanitarian aid in the country, which is experiencing its worst drought in a decade..."	2022-04-11T07:46:06.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/Wftp8DcHip	2022-04-11T07:45:05.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die'  https://t.co/uLx1NwlKhD	2022-04-11T07:44:53.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: ‘If we don’t act, 350,000 will perish’ https://t.co/Dw1OIr5gjK via @BBCNews	2022-04-11T07:38:14.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 17, 'quote_count': 0}		[]	[]	[]	neutral
"BBC News - Somalia drought: 'Act now or 350,000 children will die'
https://t.co/yBkV0hRvtO"	2022-04-11T07:38:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"So sad
https://t.co/aWpmRajzMO #drought #somalia"	2022-04-11T07:32:15.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Mifugo inakufa, mazao yanaharibika, na inakadiriwa watu milioni 5.7 huamka na njaa kila siku kusini na kusini-mashariki mwa Ethiopia wakati Pembe hiyo ya Afrika ikikabiliana na ukame mkali zaidi tangu 1981- Mpango wa Chakula wa Umoja wa Mataifa (WFP). #Ethiopia #Somalia #drought https://t.co/izSzJxtfmd	2022-04-11T07:30:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
Please pray for all affected by the drought in Somalia and for all working to bring relief. #Somalia https://t.co/YY0ZtwHx4o	2022-04-11T07:09:55.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"Somalia drought: 'Act now or 350,000 children will die'
https://t.co/3rV2xqsEpy"	2022-04-11T07:08:30.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"“Although water is our number one priority, we also don’t have enough food.” 

Increasing risk of #famine in #Somalia due to the extreme drought that has already displaced over 700,000 people.

Urgent funding is needed to step up assistance. https://t.co/uFGvdnTExX"	2022-04-11T07:04:49.000Z	{'retweet_count': 8, 'reply_count': 2, 'like_count': 14, 'quote_count': 0}		[]	[]	[]	positive
Somalia drought: 'Act now or 350,000 children will die' https://t.co/Zx46dEpbkX	2022-04-11T07:04:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/Dj6ypAsFWI	2022-04-11T06:56:28.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
"#Somalia #drought: 'Act now or 350,000 children will die'
https://t.co/M89U64ygoA"	2022-04-11T06:53:20.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia is staring at a famine. 1.4 million children are severely malnourished. All the attention is on Russia-Ukraine but I hope we don't forget the people of the Horn. I've been covering the drought in Somalia. Comprehensive reports onn @BBCAfrica, @BBCNews  whole day today. https://t.co/8uaFPb3jZc	2022-04-11T06:51:05.000Z	{'retweet_count': 41, 'reply_count': 3, 'like_count': 43, 'quote_count': 3}		[]	[]	[]	positive
Somalia drought: 'Act now or 350,000 children will die' https://t.co/46kmlhxeOu	2022-04-11T06:49:55.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/I3Ho7uZmoJ	2022-04-11T06:49:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"As Somalia faces its worst drought in a decade, children are bearing the brunt

Nearly half of the country's under-five population likely to suffer from acute malnutrition by June

“Unless we act, 350,000 children will die” @adam_abdelmoula, UN /@OCHASom.
https://t.co/PgnGntWY4U"	2022-04-11T06:43:28.000Z	{'retweet_count': 7, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/H52Whas1JK #newspapers #feedly	2022-04-11T06:40:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
#Somalia drought: 'Act now or 350,000 children will die' https://t.co/5XA2X4BfJx	2022-04-11T06:36:24.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}		[]	[]	[]	negative
Drought in Somalia and almost 2 million people without food... https://t.co/t0ZsLFFGSQ	2022-04-11T06:35:26.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	neutral
About 346 million people — more than one in four inhabitants of the Black continent — suffer from hunger. The crisis covers the whole of Africa — from drought-ravaged Somalia and Ethiopia to Mauritania and Burkina Faso	2022-04-11T06:32:15.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/hogSCQkr96	2022-04-11T06:32:05.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Drought in Somalia: ‘Act now or 350,000 children will perish’
Read More on https://t.co/zRlPdmdbMU https://t.co/qFFL6Xxt1K"	2022-04-11T06:30:30.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
"It's in the era of dictator @M_Farmaajo where the experts says #Somalia expects its worst drought in decade.
Children are bearing the brunt, Parents are struggling to feed them
Half of the Somalis Under 5 years are likely to suffer from acute malnutrition by June
#FarmaajoOut https://t.co/gpMBKDfTYK"	2022-04-11T06:29:44.000Z	{'retweet_count': 58, 'reply_count': 0, 'like_count': 21, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' - BBC News https://t.co/lGU3sG570J	2022-04-11T06:29:17.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"#Africa should not be forgot any time.

The International Organization for Migration warned that the #HornOfAfrica is in the grip of the worst #drought in decades, with an estimated 15 million ppl being severely affected in #Kenya , #Somalia &amp; #Ethiopia .

https://t.co/rnhJDxIIAw https://t.co/5ZJL8VPKAD"	2022-04-11T06:06:38.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/rDhm1S87rg	2022-04-11T06:05:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
With the risk of #famine growing amid a worsening #drought, the @UN in #Somalia is working hard to help millions of #Somalis in need - here, the #UN's @adam_abdelmoula talks about the dangers of what can happen without sustained #humanitarian support for the #DroughtinSomalia. https://t.co/5jV4JTbLle	2022-04-11T05:59:17.000Z	{'retweet_count': 16, 'reply_count': 2, 'like_count': 19, 'quote_count': 0}		[]	[]	[]	negative
"As Somalia faces what experts call its worst drought in a decade, children are bearing the brunt. 

Parents are struggling to feed them, with nearly half of the country's under-five population likely to suffer from acute malnutrition by June.

https://t.co/5ApWAGv29v"	2022-04-11T05:59:03.000Z	{'retweet_count': 19, 'reply_count': 2, 'like_count': 20, 'quote_count': 0}		[]	[]	[]	negative
"As Somalia faces what experts call its worst drought in a decade, children are bearing the brunt. Parents are struggling to feed them, with nearly half of the country's under-five population likely to suffer from acute malnutrition by June.
https://t.co/ztNUCwAVi3"	2022-04-11T05:56:29.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"BBC News - Somalia drought: 'Act now or 350,000 children will die'
https://t.co/GqMGKFvCre"	2022-04-11T05:42:51.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Somalia faces its worst drought in a decade, &amp; children bear the brunt. ""Parents are struggling to feed them, with nearly half of the country's under-five population likely to suffer from acute malnutrition by June."" @BBCAfrica article by @MercyJuma_:  https://t.co/FW9gFVLCUz"	2022-04-11T05:41:24.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		[]	[]	[]	negative
#Drought #Somalia #Ethiopia #Kenya #ClimateEmergency #Hunger #GeographyTeacher https://t.co/g69Ol0MhtT	2022-04-11T05:37:09.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	neutral
We can’t send rainwater but we can and should all act to help against the terrible #drought in #Somalia  https://t.co/83NpJMCe4N	2022-04-11T05:35:27.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
"Overbreeding is unsustainable!

BBC News - Somalia drought: 'Act now or 350,000 children will die'
https://t.co/cvSjaoQ58M"	2022-04-11T05:33:55.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}		[]	[]	[]	negative
"@BBCWorld The drought is affecting not only #Somalia, but the rest of the Horn of Africa and many other parts of the continent. The @ICRC says at least a quarter of all Africans are facing a food security crisis. https://t.co/55oRjFqgd1
#SomaliaDrought #drought #waterislife"	2022-04-11T05:33:41.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/fycC1qMiJ4	2022-04-11T05:25:22.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"BBC News - Somalia drought: 'Act now or 350,000 children will die'
https://t.co/PTKzJJNYsb
ソマリアの悲劇を、アメリカは
どうするつもりなのか？
世界は見捨てたままのなのか？"	2022-04-11T05:16:44.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"According to the UN Somalia has experienced three major drought crises in the past decade; in 2011/12, 2016/2017, and now in 2021/22.
The UN declared a famine in Somalia, 3.7 million people were experiencing crisis levels of food insecurity.

and it's about time to make a change! https://t.co/RdsK5c4mQU"	2022-04-11T04:51:37.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@SudeepP71819852 @Douglas32809528 @BBCWorld Britain has an aid programme to help with drought in Somalia. Indeed.I believe India has one too.	2022-04-11T04:34:24.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	positive
Somalia drought: ‘Act now or 350,000 children will die’ https://t.co/yrAkmIho0D	2022-04-11T04:10:17.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
Somalia drought: 'Act now or 350,000 children will die' https://t.co/Mckqt0UrnP	2022-04-11T03:48:52.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}		[]	[]	[]	negative
Please pray today for the people of Somalia, Ethiopia, Kenya, and other parts of the Horn of Africa, suffering drought and famine in an unfolding disaster. https://t.co/pBoxCd1JL0	2022-04-11T03:44:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"The Director of #Jubbaland State House Abshir Muxumed Colow has on Sunday received at the State guest House a delegation led by Deputy Chief of Mission of IOM to Somalia Ewa Naqvi.

They discussed ways of helping the needy families displaced by the ongoing drought.
#Somalia https://t.co/KBgQyEmyMw"	2022-04-11T03:39:50.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Jubbaland']	[]	negative
"Somalia drought: 'Act now or 350,000 children will die'

Really  heart breakng piece by @MercyJuma_
https://t.co/2eygOYhHJ7"	2022-04-11T03:18:54.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Drought kills over 1 mln cattle in #Ethiopia Somali region: local media - WardheerNews #Somalia  https://t.co/uJHSVN5YHm	2022-04-11T03:07:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/L0cYhSxkO2	2022-04-11T02:46:13.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Drought kills over 1 mln cattle in #Ethiopia Somali region: local media - WardheerNews #Somalia  https://t.co/QFIbPnn37A	2022-04-11T02:44:48.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/oq66aaSVMa	2022-04-11T02:33:32.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: ‘Act now or 350,000 children will die’ https://t.co/1CW13f2qNr	2022-04-11T02:32:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
Somalia drought: 'Act now or 350,000 children will die' https://t.co/37pHbdY2Sz	2022-04-11T02:22:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Somalia drought making 350,000 children vulnerable to dying of hunger
https://t.co/Qz2GjzqPze"	2022-04-11T02:15:35.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/OHGsQ0LUem	2022-04-11T02:08:58.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/cMWtTRJU6Q geekkenya	2022-04-11T01:55:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
In case y’all got distracted the drought in Somalia is still going on and everyone help is needed. #climatechange #help #donate	2022-04-11T01:48:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
Somalia drought: 'Act now or 350,000 children will die' - BBC News https://t.co/j4CgVmI1Vn	2022-04-11T01:47:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"▶️⚠️Somalia drought: 'Act now or 350,000 children will die'....As Somalia faces what experts call its worst drought in a decade, children are bearing the brunt.
By Mercy Juma
BBC News, Galkayo

https://t.co/lfTXbh4V8z https://t.co/ElKYQr26Ab"	2022-04-11T01:46:37.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	['Mudug']	['Gaalkacyo']	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/179D776zhn #SmartNews 💔	2022-04-11T01:44:47.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/afNwc10nCv	2022-04-11T01:17:05.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die'. #Ethiopia #ClimateEmergency	2022-04-11T01:12:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
Somalia drought: 'Act now or 350,000 children will die' https://t.co/xsyJIrEbZG	2022-04-11T01:03:31.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: ‘Act now or 350,000 children will die’ https://t.co/9XOh3cwxDT	2022-04-11T00:55:54.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
Somalia drought: 'Act now or 350,000 children will die'  https://t.co/qezlog8tvc https://t.co/qXSkUqTIHa	2022-04-11T00:53:26.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' - BBC News https://t.co/RIczwRVJaX	2022-04-11T00:53:14.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@BBCWorld Somalia drought: 'Act now or 350,000 children will die' https://t.co/La69XNRJBo	2022-04-11T00:52:58.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"As Somalia faces what experts call its worst drought in a decade, children are bearing the brunt. Parents are struggling to feed them, with nearly half of the country's under-five population likely to suffer from acute malnutrition by June.

https://t.co/uasNFClHbZ"	2022-04-11T00:38:39.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' https://t.co/8bo5er9imz	2022-04-11T00:37:49.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: ‘Act now or 350,000 children will die’ - Something went wrong	2022-04-11T00:32:24.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
#Somalia's Worst Drought In Decades https://t.co/phwr0817M3	2022-04-11T00:27:47.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia #DROUGHT: Act now or 350,000 children will die https://t.co/oQiQ6KIFGY  #GlobalWarming #climatechange	2022-04-11T00:22:39.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia #DROUGHT: Act now or 350,000 children will die https://t.co/fQ35NjCbbG #GPWX #GlobalWarming #climatechange	2022-04-11T00:22:25.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: ‘Act now or 350,000 children will die’ https://t.co/RXvR7A81g7	2022-04-11T00:22:06.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
The lack of access to safe water in #Somalia has increased the risk of hygiene-related diseases. Thanks to @eu_echo and @CaafimaadP's support, our staff is able to treat children like one-year-old Nimo. His family had to migrate from their home due to the effects of the drought. https://t.co/xOIuCGVQud	2022-04-11T00:21:01.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]	positive
"#うひーメモ
投稿時間:2022-04-11 09:18:57
Somalia drought: &amp;#x27;Act now or 350,000 children will die&amp;#x27;
https://t.co/OD7aGeSwP8
#ニュース"	2022-04-11T00:18:58.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
