text	created_at	public_metrics	Google_Translation	village	region	district	sentiment
@dheegsan @somalilandmfa @premierbankSO Qabiil Iyo Faquuq faaido Maleh….Caalamka Unity ayey raadshaan ee Qaxooti ma bidaan….Tag Dhadhaan,Kakuma to London. Arag dadkii Somaliyeed Nolosha ee ku sugan yihiin	2022-04-08T17:39:05.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	@dheegsan @somalilandmfa @premierbankSO Tribalism and bigotry are useless Unity. See the Somali people in their lives	[]	[]	[]	negative
Qaar Ka Mid ah Barakacayaasha Naafada Ee Ku Nool Baydhabo Oo Dalbaday In La Caawiyo. https://t.co/OQqLpsnUUg via @Radio Arlaadi	2022-04-10T05:56:16.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	Some Disabled IDPs in Baidoa Demand Help https://t.co/OQqLpsnUUg via @Radio Arlaadi	['Baidoa']	['Bay']	['Baydhaba']	positive
@NacimaAbwaan Waa QARAN markii QABiiL yimaado inta kale waa QAXOOTi @SaidAbdullahiDe @HassanSMohamud @PresidentMadobe	2022-04-09T22:52:57.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@NacimaAbwaan It is NATIONAL when a tribe comes and the rest are refugees @SaidAbdullahiDe @HassanSMohamud @PresidentMadobe	[]	[]	[]	neutral
"@mukhtarainashe Baro marka hore Madaxweeynaha Shaqadiisa iyo PM shaqadiisa Dabadeed wax eedee ama amaan.
Rooble Qaxooti Gaajo Shaqadiisa wax aan aheeynin ee aan loo dirsan ayuu Dhex qarda jeexayaa nio."	2022-04-09T17:18:50.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@mukhtarainashe Learn first about the work of the President and the PM&#39;s work. Then blame or praise him.	[]	[]	[]	positive
@MrDuqa @M_Farmaajo Dalkaan carab iyo afrikaan ku soo dhuushy waxba lama ahan hore bee kuwa ka quwad ween iskaga dhecsheen maalin cad.waa is daalineysaan mooyee xeryo qaxooti ka sii sameesta asmara	2022-04-09T15:29:20.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	@MrDuqa @M_Farmaajo In this Arab and African country, nothing has happened in the past.	[]	[]	[]	neutral
@M_Elmi @ANageeye Somali Dutch ?? Somali Ethiopian ?? Somali Somalia ?? Do you mean all is a refugee or What ??  Ethiopia Ethiopian ,Australia Australian , Russia Russian . Who owns Somalia nobody because all is a refugee look 👀, Somali Kenya,  Somali Ethiopia Somali Djibouti, Somali Somalia,	2022-04-11T07:33:09.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"@joshuaamartin71 @BBCWorld No issue with that. More than 4.5 million refugees have since left Ukraine, while an estimated 6.5 million people have been displaced within the country.  🇺🇦
Somali has longstanding issues which the 55 member states of the African Union should have resolved.
#africanunion"	2022-04-11T03:38:16.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
@cyprian_tundura @ImmigrationDept @ahmednasirlaw how did they acquire B/cert? ID? think boss dont just argue! the so called guys who vet people are corrupt to the core, if you have 1000USD  and you are refugee your PP will be processed within a week, the are baised and choose to frustrate somali native but we shall overcome	2022-04-10T20:00:08.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"@Mustafe_M_Omer Mustafe of Somale president deployed special forces in southern #Oromia. 

We remembered millions of #Oromo displaced from #somali 

@AbiyAhmedAli is a crazy dog."	2022-04-10T18:02:51.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		['Oroma']	['Woqooyi Galbeed']	['Hargeysa']	positive
"Shukri Abdi died after getting into difficulties in the river in Bury during a heatwave in June 2019

https://t.co/1Pbeiz1d3E"	2022-04-10T12:30:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@Sam_Lawrence14 Sam, Define BS in Columbus? Ohio is a Red state but during COVID has been run like a Blue State. Columbus has the second largest Somali refugee population in the US with the DOJ listing grants to help the women because of sexual disfigurement. How can an 18 yr fix this Blue BS?	2022-04-10T11:14:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"WHO ARE YOUUU 🇸🇴 Last 35 Years 
Aduunyada  Hortooda  Waxaan KaNahay Qaxooti , Sabool Iyo Soogalooti 
Dalkiina Waxaan Ka bixi La,nahay  , Shaqo la,aan , Dowlad La,aan Gaajo Iyo Dib U dhac-!!  
Waxaan Ujeeday Ilaa Maanta Dhalinyaro Under 35 ah Oo Bachelor-Master Degree Ah Oo Qabiil"	2022-04-10T10:30:43.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	WHO ARE YOUUU 🇸🇴 Last 35 Years. We Are Refugees, Poor and Immigrants Before The World. We are out of your country, unemployed, without a government, hungry and backward !! . I am still referring to young people under 35 with a Bachelor-Master&#39;s Degree in Tribe	[]	[]	[]	negative
"Secretary General of the Norwegian Refugee Council On the consequences of war in Ukraine.

Devastating for a country that has already been through so much, and for Somali-heritage people around the world so worried for relatives and their once homeland. https://t.co/oQpa7VYv7M"	2022-04-12T09:05:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"@mdaixo ""A coroner's conclusion that the drowning of a 12-year-old Somali refugee was accidental was 'flawed' as it failed to take into account allegations that the girl had been bullied, a court was told.""

https://t.co/oj3w2Q9cdw

#Justice4Shukri"	2022-04-12T07:47:36.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"@JolyonRubs ""A coroner's conclusion that the drowning of a 12-year-old Somali refugee was accidental was 'flawed' as it failed to take into account allegations that the girl had been bullied, a court was told.""

https://t.co/oj3w2Q9cdw

#Justice4Shukri"	2022-04-12T07:43:24.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"@Star_BLM ""A coroner's conclusion that the drowning of a 12-year-old Somali refugee was accidental was 'flawed' as it failed to take into account allegations that the girl had been bullied, a court was told.""

https://t.co/oj3w2Q9cdw

#Justice4Shukri"	2022-04-12T07:38:57.000Z	{'retweet_count': 12, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}		[]	[]	[]	negative
"@speeds_c ""A coroner's conclusion that the drowning of a 12-year-old Somali refugee was accidental was 'flawed' as it failed to take into account allegations that the girl had been bullied, a court was told.""

https://t.co/oj3w2Q9cdw

#Justice4Shukri"	2022-04-12T07:35:48.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"@ritwanaaa ""A coroner's conclusion that the drowning of a 12-year-old Somali refugee was accidental was 'flawed' as it failed to take into account allegations that the girl had been bullied, a court was told.""

https://t.co/oj3w2Q9cdw

#Justice4Shukri"	2022-04-12T07:30:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Thinking about Mother's Day gifts? You could order a copy of our look at the beloved mamas of Ethiopia for the mama in your life. Each purchase helps us print &amp; distribute bilingual #ReadySetGo books in E African languages to displaced kids in Ethiopia. 
https://t.co/4mwAOvNhgm https://t.co/gK4JDuZ4Qa"	2022-04-12T06:15:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	positive
Artan was a Somali refugee who came to the U. S. with his family in 2014.	2022-04-12T05:36:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"@LitvinNaomi @Seren040 @mngop Um
https://t.co/dzfrVFVMNw"	2022-04-12T03:18:01.000Z	{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"💥An animated nft of a brown girl's face that expresses the inner sadness she suffers from. The idea of ​​the picture comes from reality of a Somali refugee girl called Fati. The girl's tears were expressed by colorful animated tears to give hope in life 
https://t.co/hWkadrgmVa https://t.co/yBrbxsqVyC"	2022-04-11T21:00:31.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}		[]	[]	[]	negative
Please do tell; where is that “somewhere else” and who is going to replace the displaced #Somali population? @BBCAfrica @TheVillaSomalia #Somalia https://t.co/seHWdPeuVX	2022-04-11T17:47:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
RT @MohamedFall: Visited @UNICEFEthioipa supported child friendly space in an IDP camp for children and families displaced by #drought in Somali region in #Ethiopia. These spaces give #unicefchildren a chance to play and feel safe. https://t.co/UfRnSEnWcy via UNICEFAfrica	2022-04-11T17:36:16.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
Visited @UNICEFEthioipa supported child friendly space in an IDP camp for children and families displaced by #drought in Somali region in #Ethiopia. These spaces give #unicefchildren a chance to play and feel safe. https://t.co/KdPoeULzns	2022-04-11T15:47:23.000Z	{'retweet_count': 20, 'reply_count': 1, 'like_count': 52, 'quote_count': 1}		[]	[]	[]	positive
"The @IRAP is filing a lawsuit on behalf of a separated Somali family which it hopes will see them be reunited in the US. It is the second lawsuit of its kind in less than a month and the NGO says these cases reflect a legacy of the #MuslimBan:

https://t.co/J8nPM1jnj7"	2022-04-11T14:30:00.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	positive
"@stillgray I do remember, in England refugee somalis 🤔:

1) Was a colleague a nursing school who was happy 9/11 happened and wanted another one
2) A Somali killed a girl with a machete at Ealing.
3) Somali stabbed another girl at White City
I know exactly what happens when you let them in"	2022-04-11T14:25:20.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
RT @MohamedFall: Today I visited #schools for drought displaced children and host community in #Somali region of #Ethiopia.  @UNICEFEthiopia together with partners is providing much needed #education services so #children keep learning despite the devastating impact of the #…	2022-04-11T13:34:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
In a bid to improve vertical coordination with regional authorities inlight of the #CRRF, @UNHCREthiopia  #Melkadida and Sub-Office #Jigjiga teamed-up to keep Somali regional officials abreast of developments in the #refugee hosting Woredas in the region inclduing Melkadida area. https://t.co/hOjhDOl8aG	2022-04-11T12:10:26.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	positive
Today I visited #schools for drought displaced children and host community in #Somali region of #Ethiopia.  @UNICEFEthiopia together with partners is providing much needed #education services so #children keep learning despite the devastating impact of the #drought in the #HoA. https://t.co/9UrsXa7tCz	2022-04-11T11:40:54.000Z	{'retweet_count': 21, 'reply_count': 0, 'like_count': 72, 'quote_count': 0}		[]	[]	[]	positive
@HSNQ_NISA Somali Qaxooti ahaan meyso inshaAallah. Guuleysta @SNAForce @HSNQ_NISA	2022-04-12T01:35:16.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@HSNQ_NISA Somali I will not be a refugee inshaAllah. Win @SNAForce @HSNQ_NISA	[]	[]	[]	positive
Waxaan maanta ku qabanay Xarunta Dowladda Hoose ee Xamar Shirka Gudoonka sare,  Maamulada Degmooyinka iyo 3 Degaan ee G.Banaadir &amp; Guddiga Wacyigelinta iyo Abaabulka Qaranka oo aan diirada ku saarnay u diyaar garowga Doorashada Gudoonka labada Aqal, u gargaarida barakacayaasha https://t.co/m2iJqjFnSq	2022-04-11T14:01:41.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	We held a meeting today at the Mogadishu City Hall with the Chairman, District Administrations and 3 Constituencies of Banadir &amp;. National Awareness and Mobilization Committee focusing on preparations for the bicameral election, assisting IDPs https://t.co/m2iJqjFnSq	['Mogadishu']	['Banadir']	['Banadir']	neutral
@UNDPSomalia @UNSomalia facilitates the sex exploitation of Somali refugees in Kenya. They have re-located the poor Somali women in un-habitable/harsh refugee camps, where @Kenyan police rape them with impunity. Somali Men/Women are victims.	2022-04-13T06:31:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@nomorepfdj What a ridiculous statement. U fail 2 mention that that invasion resulted in over 50k #somali civilians dead &amp; injured, over 1m displaced &amp; the largest humanitarian disaster the world has seen in a while. &amp; #Ethiopia n &amp; AU troops are still there...16yrs later. #Eritrea	2022-04-13T05:39:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@chryslap Refugee resettlement agencies are strongest in the Midwest. Minnesota, for example, has large Hmong and Somali populations.	2022-04-12T22:01:45.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	positive
"@MuseWendi @Nanjala1 Ukranians ~ 100k (proposed)
Somali ~ 100k
Afghan &gt; 50k
Haiti earthquake TPS ~ 50k
Haitian Family Reunification Parole &gt; 50k
Cuban Family Reunification Parole 
Even after the Trump reduction, Europe/Central Asia represents only 17% of refugee admissions."	2022-04-12T20:13:55.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"When I taught ESL to refugees in Hartford, CT, we had a Somali refugee get her childcare license and our educational grant money was able to pay her hourly for babysitting during our Adult ESL class. Bonus, her credential granted her further employment opportunities.

7/"	2022-04-12T19:48:01.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}		[]	[]	[]	positive
@HarunIman9 @nypost To thank you? Who are you? Who should we thank? The Somali guy, or refugee, who became an American citizen after leaving his home	2022-04-12T18:43:27.000Z	{'retweet_count': 3, 'reply_count': 2, 'like_count': 19, 'quote_count': 0}		[]	[]	[]	positive
"@mohamedHadi1000 @WadaniAsal @Djbawlah @Free_Somaliweyn @AbdullahiGuled @OCHA_Ethiopia @UNEthiopia @UNReliefChief @PatrickHeinisc1 @JosepBorrellF @UNICEFEthiopia @abdisalamisma1 @FartaagConsult @MohamoudGaildon @EUinEthiopia @UN @Ethio_Sunshine @afyare_elmi @farhanjimale @MowliidHaji @DrBaadiyow @SadiaAden @jgmariner @cjwerleman @MansurSuliman @AbdikerM @DFID_UK @USAID @eu_echo @UNGeneva @aidtransparency @UNOCHA_ROSEA @vickyford @addis_fortune @UNOCHA @UNWatch @innercitypress @20fourMedia @UNNewsArabic @Lido8080 @AsharqNews @WakeepAr @kamalgoga @gijn @undispatch @MohamedFall ""My impressions of what I saw in 2 IDP sites in #drought impacted #SomaliRegion ... Urgent action is needed to avert a humanitarian catastrophe"". 

The @UN needs urgent measures to help Somali minority in Ethiopia @EduCannotWait @GCR2P @hrw 
https://t.co/v8f2AOGWvt"	2022-04-12T15:28:22.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]	positive
"“We are afraid that in #Ramadan  we might have nothing to break our fast with...”

Habibah, Somali refugee mother living in #Yemen.

Habibah will spend another Ramadan as a refugee in Yemen this year.
#EveryGiftCounts #YemenCantWait https://t.co/PFKlty5B6S"	2022-04-12T11:19:35.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	neutral
"@vinod_d007 @pritipatel @BorisJohnson THE COST ALONE IS NOT THE FUCKING POINT.
Reading park murders (Libyan 'refugee'), Glasgow stabbings (Sudanese 'refugee'), Amess murder (Somali 'refugee'), manslaughter of Frank Fishwick (Syrian 'refugee'), Manchester Arena bombing conspirators (Libyan 'refugees'), etc."	2022-04-14T09:54:59.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
"@IanDunt Here's the kind of thing that should 'upset' you, cupcake:
Reading park murders (Libyan 'refugee'), Glasgow hotel stabbings (Sudanese 'refugee'), David Amess murder (Somali 'refugee'), manslaughter of Frank Fishwick (Syrian 'refugee'), killer of Lorraine Cox (Iraqi 'refugee')..."	2022-04-14T09:52:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"@darrengrimes_ @pritipatel It's not just the economic grift.
Liverpool Hospital bomb (Iraqi 'refugee'), Reading murders (Libyan 'refugee'), Glasgow hotel stabbings (Sudanese 'refugee'), Amess murder (Somali 'refugee'), Frank Fishwick manslaughter (Syrian 'refugee'), Lorraine Cox killer (Iraqi 'refugee')..."	2022-04-14T09:43:19.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Vipi friends. Do any of you know any refugee rights activists of Somali decent? Doesn’t have to be an out and out activist; could be someone that has previously worked or currently active in that space. I’d really appreciate any leads from you. Shukran	2022-04-14T08:35:03.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]	positive
"This Somali refugee found a new life in Rwanda and no longer feels a refugee because refugees are allowed to work, to get education and to access healthcare and financial services just like the locals.

#FactsOnRwanda #RwOT
https://t.co/gz1tOQ1wc6"	2022-04-14T08:04:00.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]	positive
Always tweeting Anti-Somali tweets and then talking about how you grew up with them in a refugee camp with a Somali foster mom pathetic sob story you’re still a dirty xabash gaal https://t.co/18tx5m37zw	2022-04-13T20:30:39.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 13, 'quote_count': 1}		['Gaal']	['Lower Juba']	['Jamaame']	negative
@wilderpatriot Check out @ShuForCongress another Somali refugee. Difference is she loves our country and proudly served in the army 10 years. These are the kind of people we need.	2022-04-13T13:18:08.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	positive
duuliye sare hassan abdulle gacal qaxooti 30 sano Alxaqiiqa	2022-04-12T17:13:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	senior pilot hassan abdulle dear refugee 30 years Alxaqiiqa	[]	[]	[]	positive
@Gh0stsk @ShafkaBuur @NacimaAbwaan Hhhhhh Mogadishu marti ma ahee qaxooti bay ku tahay, maalin cad bay ka carari dontaa sidii ay ugu soo carartay degaankeedi	2022-04-12T16:35:29.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@ Gh0stsk @ShafkaBuur @NacimaAbwaan Hhhhhh Mogadishu is not a guest she is a refugee, she will flee in broad daylight as she fled to her area	['Mogadishu']	['Banadir']	['Banadir']	neutral
UDI OO SHEEGTAY INAY MAALIN WALAB XERO QAXOOTI DAD KA BUUXIYAAN. https://t.co/3tGgPbSv5u	2022-04-12T14:55:44.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	UDI claims to be overcrowded in refugee camps every day. https://t.co/3tGgPbSv5u	[]	[]	[]	neutral
"“We are afraid that in #Ramadan we might have nothing to break our fast with...” Habibah, Somali refugee mother living in Yemen.
This Ramadan, please remember the most vulnerable refugee and displaced families. #EveryGiftCounts. https://t.co/SZoUtPiP97 https://t.co/RoxlvjEgb4"	2022-04-15T04:00:01.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	positive
@moneybagstace @LinuxKernelHack @TarboxZed @sylonnaa @rubenharris As a Somali born refugee my experiences might be different but you can't deny the opportunity exists and with any program there are criteria, so saying it doesn't is a straight up lie. https://t.co/kJDBGNYxv5	2022-04-15T00:13:57.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"@UNHCREthiopia @EUHomeAffairs @Refugees @Refugees_EU @EUinEthiopia @RefugeesAfrica @mamadou_dbalde I am member Somali refugee who fled from Eritrea..and the Eritrean government refused us exit visa..we have been living in Eritrea more than 20 years ...
We are requesting Ethiopia government and UNHCR and to whom may concern to proceed our process..."	2022-04-14T20:57:13.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"If you start looking at the camp that Obama imported Somali “refugees” from, in Kenya, you see the continuing reports of “terrorist recruitment” by Al-Shabab.
Guess where he sent a lot of those refuges… Michigan. 
Ilhan Omar came from those “refugee” camps."	2022-04-14T18:18:21.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
"@andrewcj93 ""Logically""?

Who's logic is that?

Ukrainians are Welcomed in EU exactly because their surrounding countries are EU members.

THIS IS NOT THE CASE for a Nigerian, Somali, Pakistani or any other ""refugee"" a.k.a. opportunistic illegal migrant."	2022-04-14T15:43:34.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"@BBCPolitics Liverpool Hospital bomb plot (Iraqi 'refugee'), Reading park murders/woundings (Libyan 'refugee'), Glasgow hotel stabbings (Sudanese 'refugee'), Sir David Amess murder (Somali 'refugee'), Lorraine Cox's killer (Iraqi 'refugee').

Had enough yet?"	2022-04-14T13:49:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@ConstantMeow_ why argue with somali? they were the ones seeking refugee in Pakistan 10 years ago approx.	2022-04-14T13:27:34.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Rwanda is going to  take refugee Somali stil  is refugee.❤️‍🔥 https://t.co/zK34BWVHjO	2022-04-14T13:17:07.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
Crunchy UK Black Rhino troops training of Kenyan army for Somali wildlife and refugee tsunami as famine burns hotter. Food flows beyond Mombasa port and UKR? Time4Change @UKMilAd_UN @KarenPierceUK @NickDyerFCDO @ChiOnwurah @AJPhillipson @Chutintorn_Sam @juliechungfso @ChrisTrott	2022-04-14T11:28:33.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
someone mass block qaxooti somalis from tiktok	2022-04-14T23:45:36.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}	someone mass block somalis refugees from tiktok	[]	[]	[]	negative
@LibanAmer @NacimaAbwaan Somali badan in ay kenya  qaxooti u tagaan mar kale waxa keenay markay doorteen Farmajo , laakin waa Allah mahadii Farmajo wuu ku fashilmay inuu mar kale xoog ku qabsado  Allah waa naga nabad geliye	2022-04-14T15:07:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@LibanAmer @NacimaAbwaan Many Somalis go to Kenya as refugees again because they chose Farmajo, but thank God Farmajo failed to take over again. God bless us.	[]	[]	[]	positive
@LibanAmer @NacimaAbwaan Somali badan in ay kenya  qaxooti u tagaan mar kale waxa keenay markay doorteen Farmajo , laakin waa Allah mahadii Farmajo wuu ku fashilmay inuu mar kale xoog ku qabsado  Allah waa naga nabad geliye	2022-04-14T15:06:45.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@LibanAmer @NacimaAbwaan Many Somalis go to Kenya as refugees again because they chose Farmajo, but thank God Farmajo failed to take over again. God bless us.	[]	[]	[]	positive
#Ethiopia Midowga Yurub oo dood ka keenay $300 mil oo Bangiga Aduunka ugu deeqay Ethiopia si loo caawiyo barakacayaasha colaadaha ka jira qaybo dalkaas ah. Midowga ayaa sheegay in aan wali la joogin xiligii deeqdan la bixin lahaa maadama wali dhibaato ka jirto gobolka Tigreega.	2022-04-14T14:48:38.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	#Ethiopia EU debates $ 300 million World Bank donation to Ethiopia to help displaced people in conflict in parts of the country. The union said it was not yet time for the donation to be made as there was still a crisis in the Tigrean region.	[]	[]	[]	negative
"@F1isP1 @pafcollins @toryboypierce ....should stop the people smuggling. 2nd is that they would actually be granted UK refugee status and be brought here rather than Tories current plan for refugee status to be given in Rwanda.
Also people they wanted to send back were Tanzanian pretending to be Somali"	2022-04-16T08:13:47.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@F1isP1 @greg_herriett @toryboypierce False equivalent. The plan which was never introduced would have been so Somali refugees could apply in Tanzania for refugee status in the UK rather than make a dangerous journey. I oppose any use of camps it doesn't sit right with me. It wasn't deporting to be processed.	2022-04-16T07:59:33.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]	negative
"@AJLaVeau @TaraBull808 @RebeccaforWA Or, like the Somali refugee said when asked where he wanted to be re-located:  ""I want to go to America where the poor people are fat."""	2022-04-16T01:43:07.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	positive
@kilindoni2000 @aikande @Tz_Kwanza What is a Somali Bantu Refugee?	2022-04-15T19:16:40.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
@hlayi_b @NkomoSelwyn @BBCAfrica We have Tongogara refugee camp full of Rwandese and Somali refugees	2022-04-15T17:31:38.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
@ProudSocialist @TheDemocrats @HillaryClinton She as a refugee from somali over came more obstacles than the LGBTQ community as a whole. Why must we base our prejudice against those who believe differently in gay men when we oust Muslim people, the mentally ill, and trans youth? That's the same thing as homophobia.	2022-04-15T15:22:49.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@zakiyaree Hada dhaw 2014 mar aan baadiyaha ku ahayn qaxooti lagu shubi jiray 😂😂	2022-04-15T17:04:08.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}	@zakiyaree Recently in 2014 I was not a refugee in the countryside 😂😂	[]	[]	[]	neutral
@NacimaAbwaan Doqonta iyo reer qorane ayaa sidaas u hadlaan for your informaation wadanka waxuu qaatay federaal micnaheedu maamul goboleed kasta caasimadiisa ayuu leeyahay marka waaqaca wadanka ku sugan yahay ma bal la socotaan qaxooti aan gobolkeeda tagi karin oo aan baal lahayn waa garac	2022-04-15T14:31:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@NacimaAbwaan Doqonta and the writers speak like this for your informaation	[]	[]	[]	positive
@ShAbdiHersy @M_Farmaajo Adiga sideed ku ogaatay arrinta Somalia ka dhaceeyso madaama aad qaxooti ku tahay Canada. Farmajo qof ka musuq badan wadanka mdw kama noqon.	2022-04-15T13:53:41.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@ShAbdiHersy @M_Farmaajo How do you know what&#39;s going on in Somalia as a refugee in Canada. Farmajo has never been more corrupt in the country.	[]	[]	[]	neutral
"@IlhanMN You meant in Saudi Arabia, Somali and middle east? Or your standards change whenever you come to the US as a refugee? 
Suddenly there are boundaries and freedom of worship and choice.
Try that in Muslim world before you come here with previliges 🤔"	2022-04-17T09:57:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}		[]	[]	[]	positive
